x	y	label	key	showSelected1	PANEL
6.146	65.5626341463415	United Arab Emirates	United Arab Emirates	United Arab Emirates	3
7.693	36.8107317073171	Afghanistan	Afghanistan	Afghanistan	3
4.507	68.0722682926829	Albania	Albania	Albania	3
2.846	70.5239756097561	Armenia	Armenia	Armenia	3
7.192	38.6156585365854	Angola	Angola	Angola	3
3.264	67.7132682926829	Argentina	Argentina	Argentina	3
1.95	70.9624390243903	Austria	Austria	Austria	3
2.397	72.2360975609756	Australia	Australia	Australia	3
2.552	70.4652926829268	Aruba	Aruba	Aruba	3
4.084	65.2435853658537	Azerbaijan	Azerbaijan	Azerbaijan	3
2.493	68.1404634146342	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	3
2.513	69.9716097560976	Barbados	Barbados	Barbados	3
6.877	40.787756097561	Bangladesh	Bangladesh	Bangladesh	3
1.83	71.9858536585366	Belgium	Belgium	Belgium	3
6.807	43.0833658536585	Burkina Faso	Burkina Faso	Burkina Faso	3
2.29	71.2080487804878	Bulgaria	Bulgaria	Bulgaria	3
5.716	66.8015609756098	Bahrain	Bahrain	Bahrain	3
6.823	44.4880487804878	Burundi	Burundi	Burundi	3
6.896	42.4575853658537	Benin	Benin	Benin	3
5.555	68.6580731707317	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	3
6.31	47.6000731707317	Bolivia	Bolivia	Bolivia	3
4.585	60.0944390243902	Brazil	Brazil	Brazil	3
3.33	66.6439512195122	Bahamas, The	Bahamas, The	Bahamas, The	3
6.69	42.6708780487805	Bhutan	Bhutan	Bhutan	3
6.512	56.8957317073171	Botswana	Botswana	Botswana	3
2.21	70.8837317073171	Belarus	Belarus	Belarus	3
6.287	67.8458048780488	Belize	Belize	Belize	3
1.837	73.2375609756098	Canada	Canada	Canada	3
6.333	44.9674390243902	Congo, Dem. Rep.	Congo, Dem. Rep.	Congo, Dem. Rep.	3
5.951	45.0796585365854	Central African Republic	Central African Republic	Central African Republic	3
6.321	54.7000975609756	Congo, Rep.	Congo, Rep.	Congo, Rep.	3
1.731	74.2870731707317	Switzerland	Switzerland	Switzerland	3
7.934	47.1681219512195	Cote d'Ivoire	Cote d'Ivoire	Cote d'Ivoire	3
3.33	64.743	Chile	Chile	Chile	3
6.343	48.2146097560976	Cameroon	Cameroon	Cameroon	3
4.16	65.3712682926829	China	China	China	3
4.782	62.2693902439024	Colombia	Colombia	Colombia	3
4.105	68.9766585365854	Costa Rica	Costa Rica	Costa Rica	3
3.127	71.5319756097561	Cuba	Cuba	Cuba	3
6.818	55.8353414634146	Cape Verde	Cape Verde	Cape Verde	3
2.393	73.4875609756098	Cyprus	Cyprus	Cyprus	3
2.46	70.0865853658537	Czech Republic	Czech Republic	Czech Republic	3
1.51	71.1411219512195	Germany	Germany	Germany	3
7.068	45.0016829268293	Djibouti	Djibouti	Djibouti	3
1.897	73.8082926829268	Denmark	Denmark	Denmark	3
5.383	60.5663902439024	Dominican Republic	Dominican Republic	Dominican Republic	3
7.364	55.509512195122	Algeria	Algeria	Algeria	3
5.838	59.5683902439024	Ecuador	Ecuador	Ecuador	3
2.1	69.8793170731707	Estonia	Estonia	Estonia	3
5.633	52.5810975609756	Egypt, Arab Rep.	Egypt, Arab Rep.	Egypt, Arab Rep.	3
6.505	44.3559024390244	Eritrea	Eritrea	Eritrea	3
2.866	72.969756097561	Spain	Spain	Spain	3
6.78	44.0164634146342	Ethiopia	Ethiopia	Ethiopia	3
1.625	71.1348780487805	Finland	Finland	Finland	3
4.106	61.2226341463415	Fiji	Fiji	Fiji	3
6.77	63.4265853658537	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	3
2.18	72.6048780487805	France	France	France	3
4.976	49.8903902439024	Gabon	Gabon	Gabon	3
1.92	72.5243902439024	United Kingdom	United Kingdom	United Kingdom	3
4.479	64.5185853658537	Grenada	Grenada	Grenada	3
2.537	68.3911219512195	Georgia	Georgia	Georgia	3
6.855	50.7479024390244	Ghana	Ghana	Ghana	3
6.262	42.1739512195122	Gambia, The	Gambia, The	Gambia, The	3
6.872	35.7712682926829	Guinea	Guinea	Guinea	3
5.675	40.9469024390244	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea	3
