x	y	label	key	showSelected1	PANEL
6.009	66.1853902439024	United Arab Emirates	United Arab Emirates	United Arab Emirates	3
7.692	37.2571219512195	Afghanistan	Afghanistan	Afghanistan	3
4.417	68.3258292682927	Albania	Albania	Albania	3
2.745	70.527512195122	Armenia	Armenia	Armenia	3
7.185	38.979243902439	Angola	Angola	Angola	3
3.321	68.0030731707317	Argentina	Argentina	Argentina	3
1.82	71.0841463414634	Austria	Austria	Austria	3
2.148	72.6253658536586	Australia	Australia	Australia	3
2.506	70.7778048780488	Aruba	Aruba	Aruba	3
3.95	65.1874390243903	Azerbaijan	Azerbaijan	Azerbaijan	3
2.412	68.6315853658537	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	3
2.393	70.3433170731707	Barbados	Barbados	Barbados	3
6.831	43.3347804878049	Bangladesh	Bangladesh	Bangladesh	3
1.736	71.9712195121951	Belgium	Belgium	Belgium	3
6.868	43.6348048780488	Burkina Faso	Burkina Faso	Burkina Faso	3
2.23	71.049756097561	Bulgaria	Bulgaria	Bulgaria	3
5.556	67.4118780487805	Bahrain	Bahrain	Bahrain	3
6.823	44.822	Burundi	Burundi	Burundi	3
6.929	43.0276097560976	Benin	Benin	Benin	3
5.365	69.0215853658537	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	3
6.183	48.2261707317073	Bolivia	Bolivia	Bolivia	3
4.499	60.488512195122	Brazil	Brazil	Brazil	3
3.234	66.7560487804878	Bahamas, The	Bahamas, The	Bahamas, The	3
6.692	43.2459756097561	Bhutan	Bhutan	Bhutan	3
6.477	57.5469756097561	Botswana	Botswana	Botswana	3
2.17	70.8328780487805	Belarus	Belarus	Belarus	3
6.278	68.2665609756098	Belize	Belize	Belize	3
1.824	73.5217073170732	Canada	Canada	Canada	3
6.366	45.1399756097561	Congo, Dem. Rep.	Congo, Dem. Rep.	Congo, Dem. Rep.	3
5.95	45.832756097561	Central African Republic	Central African Republic	Central African Republic	3
6.325	54.9791707317073	Congo, Rep.	Congo, Rep.	Congo, Rep.	3
1.598	74.6656097560976	Switzerland	Switzerland	Switzerland	3
7.917	47.9595609756098	Cote d'Ivoire	Cote d'Ivoire	Cote d'Ivoire	3
3.163	65.4621463414634	Chile	Chile	Chile	3
6.366	48.7498780487805	Cameroon	Cameroon	Cameroon	3
