x	y	label	key	showSelected1	PANEL
6.512	63.373	United Arab Emirates	United Arab Emirates	United Arab Emirates	3
7.699	35.4814146341463	Afghanistan	Afghanistan	Afghanistan	3
4.778	67.265512195122	Albania	Albania	Albania	3
3.118	70.1830487804878	Armenia	Armenia	Armenia	3
7.264	37.4192926829268	Angola	Angola	Angola	3
3.104	66.8302926829268	Argentina	Argentina	Argentina	3
2.202	70.0692682926829	Austria	Austria	Austria	3
2.961	71.0682926829268	Australia	Australia	Australia	3
2.788	69.4460975609756	Aruba	Aruba	Aruba	3
4.479	64.9814390243903	Azerbaijan	Azerbaijan	Azerbaijan	3
2.775	66.5321219512195	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	3
2.949	68.848512195122	Barbados	Barbados	Barbados	3
6.942	39.9328780487805	Bangladesh	Bangladesh	Bangladesh	3
2.208	71.0604878048781	Belgium	Belgium	Belgium	3
6.658	41.4385609756098	Burkina Faso	Burkina Faso	Burkina Faso	3
2.1	70.8736585365854	Bulgaria	Bulgaria	Bulgaria	3
6.293	64.6892195121951	Bahrain	Bahrain	Bahrain	3
6.805	43.8344390243903	Burundi	Burundi	Burundi	3
6.786	40.4805609756098	Benin	Benin	Benin	3
5.771	67.5096097560976	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	3
6.549	46.1218780487805	Bolivia	Bolivia	Bolivia	3
4.896	58.9388048780488	Brazil	Brazil	Brazil	3
3.504	66.3227073170732	Bahamas, The	Bahamas, The	Bahamas, The	3
6.674	41.072	Bhutan	Bhutan	Bhutan	3
6.611	55.0094146341463	Botswana	Botswana	Botswana	3
2.31	70.6958048780488	Belarus	Belarus	Belarus	3
6.288	66.512756097561	Belize	Belize	Belize	3
2.141	73.0292682926829	Canada	Canada	Canada	3
6.242	44.1933902439024	Congo, Dem. Rep.	Congo, Dem. Rep.	Congo, Dem. Rep.	3
5.954	42.7114634146342	Central African Republic	Central African Republic	Central African Republic	3
6.28	53.7786829268293	Congo, Rep.	Congo, Rep.	Congo, Rep.	3
2.033	73.1307317073171	Switzerland	Switzerland	Switzerland	3
7.927	44.6926097560976	Cote d'Ivoire	Cote d'Ivoire	Cote d'Ivoire	3
3.851	62.7466097560976	Chile	Chile	Chile	3
6.247	46.599	Cameroon	Cameroon	Cameroon	3
5.24	63.8667317073171	China	China	China	3
5.37	61.164243902439	Colombia	Colombia	Colombia	3
4.733	67.3510243902439	Costa Rica	Costa Rica	Costa Rica	3
3.857	70.1656341463415	Cuba	Cuba	Cuba	3
6.913	53.4050975609756	Cape Verde	Cape Verde	Cape Verde	3
2.547	72.7776341463415	Cyprus	Cyprus	Cyprus	3
1.99	69.6770731707317	Czech Republic	Czech Republic	Czech Republic	3
1.92	70.6964634146342	Germany	Germany	Germany	3
7.332	43.7041463414634	Djibouti	Djibouti	Djibouti	3
2.043	73.4146341463415	Denmark	Denmark	Denmark	3
5.983	59.0063902439024	Dominican Republic	Dominican Republic	Dominican Republic	3
7.398	53.5412926829268	Algeria	Algeria	Algeria	3
6.179	58.1997804878049	Ecuador	Ecuador	Ecuador	3
2.18	70.1076341463415	Estonia	Estonia	Estonia	3
5.846	50.954512195122	Egypt, Arab Rep.	Egypt, Arab Rep.	Egypt, Arab Rep.	3
6.569	43.6743658536585	Eritrea	Eritrea	Eritrea	3
2.859	71.630243902439	Spain	Spain	Spain	3
6.825	43.2147317073171	Ethiopia	Ethiopia	Ethiopia	3
1.703	70.0175609756098	Finland	Finland	Finland	3
4.397	60.2468536585366	Fiji	Fiji	Fiji	3
6.925	62.0705853658537	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	3
2.47	71.9073170731707	France	France	France	3
4.781	47.4603658536585	Gabon	Gabon	Gabon	3
2.408	72.2731707317073	United Kingdom	United Kingdom	United Kingdom	3
4.561	64.218	Grenada	Grenada	Grenada	3
2.588	67.4566829268293	Georgia	Georgia	Georgia	3
6.936	49.3447317073171	Ghana	Ghana	Ghana	3
6.141	39.2116097560976	Gambia, The	Gambia, The	Gambia, The	3
6.852	34.358512195122	Guinea	Guinea	Guinea	3
5.681	40.0468536585366	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea	3
2.295	71.9611463414634	Greece	Greece	Greece	3
6.219	52.7732195121951	Guatemala	Guatemala	Guatemala	3
4.248	66.2754878048781	Guam	Guam	Guam	3
6.489	37.4623170731707	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau	3
5.33	56.5515365853659	Guyana	Guyana	Guyana	3
3.459	71.4585365853659	Hong Kong SAR, China	Hong Kong SAR, China	Hong Kong SAR, China	3
7.195	53.0417317073171	Honduras	Honduras	Honduras	3
1.987	69.1415853658537	Croatia	Croatia	Croatia	3
5.693	47.4440731707317	Haiti	Haiti	Haiti	3
1.915	69.0524390243903	Hungary	Hungary	Hungary	3
5.413	52.4671463414634	Indonesia	Indonesia	Indonesia	3
3.975	71.0813658536585	Ireland	Ireland	Ireland	3
3.774	71.7190243902439	Israel	Israel	Israel	3
5.41	49.8200975609756	India	India	India	3
7.308	58.3721951219512	Iraq	Iraq	Iraq	3
6.365	51.9446585365854	Iran, Islamic Rep.	Iran, Islamic Rep.	Iran, Islamic Rep.	3
2.875	73.5704878048781	Iceland	Iceland	Iceland	3
2.411	71.8068292682927	Italy	Italy	Italy	3
2.019	71.836	Channel Islands	Channel Islands	Channel Islands	3
5.305	68.4577073170732	Jamaica	Jamaica	Jamaica	3
7.876	61.6336585365854	Jordan	Jordan	Jordan	3
2.16	72.8829268292683	Japan	Japan	Japan	3
8.051	52.814243902439	Kenya	Kenya	Kenya	3
4.815	60.5303414634146	Kyrgyz Republic	Kyrgyz Republic	Kyrgyz Republic	3
5.747	42.2078536585366	Cambodia	Cambodia	Cambodia	3
7.06	48.1960975609756	Comoros	Comoros	Comoros	3
3.927	62.3602195121951	Korea, Dem. Rep.	Korea, Dem. Rep.	Korea, Dem. Rep.	3
4.54	62.4436585365854	Korea, Rep.	Korea, Rep.	Korea, Rep.	3
7.123	67.2523170731707	Kuwait	Kuwait	Kuwait	3
3.489	62.4845609756098	Kazakhstan	Kazakhstan	Kazakhstan	3
5.979	46.2486585365854	Lao PDR	Lao PDR	Lao PDR	3
4.956	65.0518536585366	Lebanon	Lebanon	Lebanon	3
5.953	64.127243902439	St. Lucia	St. Lucia	St. Lucia	3
