x	y	label	key	showSelected1	PANEL
5.141	70.2411951219512	United Arab Emirates	United Arab Emirates	United Arab Emirates	3
7.829	40.4586829268293	Afghanistan	Afghanistan	Afghanistan	3
3.865	71.076487804878	Albania	Albania	Albania	3
2.441	69.9390487804878	Armenia	Armenia	Armenia	3
7.207	40.655487804878	Angola	Angola	Angola	3
3.123	70.4093170731707	Argentina	Argentina	Argentina	3
1.53	73.5275609756098	Austria	Austria	Austria	3
1.84	75.3878048780488	Australia	Australia	Australia	3
2.342	72.989756097561	Aruba	Aruba	Aruba	3
2.98	65.2259024390244	Azerbaijan	Azerbaijan	Azerbaijan	3
1.973	71.5952926829268	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	3
1.858	73.0805365853659	Barbados	Barbados	Barbados	3
5.719	56.5819024390244	Bangladesh	Bangladesh	Bangladesh	3
1.591	74.4048780487805	Belgium	Belgium	Belgium	3
7.043	47.7782195121951	Burkina Faso	Burkina Faso	Burkina Faso	3
1.99	71.499756097561	Bulgaria	Bulgaria	Bulgaria	3
4.476	71.2357317073171	Bahrain	Bahrain	Bahrain	3
6.491	48.062512195122	Burundi	Burundi	Burundi	3
6.994	46.4748536585366	Benin	Benin	Benin	3
3.843	71.9543658536585	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	3
5.189	54.9867317073171	Bolivia	Bolivia	Bolivia	3
3.587	64.059756097561	Brazil	Brazil	Brazil	3
2.919	68.7896097560976	Bahamas, The	Bahamas, The	Bahamas, The	3
6.348	48.7621219512195	Bhutan	Bhutan	Bhutan	3
5.731	62.4456341463415	Botswana	Botswana	Botswana	3
2.11	70.5851707317073	Belarus	Belarus	Belarus	3
5.17	71.3051951219512	Belize	Belize	Belize	3
1.65	76.3175609756098	Canada	Canada	Canada	3
6.802	46.2936585365854	Congo, Dem. Rep.	Congo, Dem. Rep.	Congo, Dem. Rep.	3
5.952	49.7640243902439	Central African Republic	Central African Republic	Central African Republic	3
5.864	57.0031219512195	Congo, Rep.	Congo, Rep.	Congo, Rep.	3
1.52	76.6085365853659	Switzerland	Switzerland	Switzerland	3
7.117	52.9404146341463	Cote d'Ivoire	Cote d'Ivoire	Cote d'Ivoire	3
2.655	71.4847804878049	Chile	Chile	Chile	3
6.335	52.6052926829268	Cameroon	Cameroon	Cameroon	3
2.625	68.0592682926829	China	China	China	3
3.525	67.2982926829268	Colombia	Colombia	Colombia	3
3.491	74.3177073170732	Costa Rica	Costa Rica	Costa Rica	3
1.832	74.1970731707317	Cuba	Cuba	Cuba	3
5.979	62.126512195122	Cape Verde	Cape Verde	Cape Verde	3
2.453	75.4959756097561	Cyprus	Cyprus	Cyprus	3
1.97	70.8375609756098	Czech Republic	Czech Republic	Czech Republic	3
1.29	73.917	Germany	Germany	Germany	3
6.562	49.7062195121951	Djibouti	Djibouti	Djibouti	3
1.4	74.5621951219512	Denmark	Denmark	Denmark	3
3.978	64.6514634146342	Dominican Republic	Dominican Republic	Dominican Republic	3
6.161	62.8491707317073	Algeria	Algeria	Algeria	3
4.485	65.4534390243902	Ecuador	Ecuador	Ecuador	3
2.17	69.2780487804878	Estonia	Estonia	Estonia	3
5.123	58.4373170731707	Egypt, Arab Rep.	Egypt, Arab Rep.	Egypt, Arab Rep.	3
6.456	44.4786829268293	Eritrea	Eritrea	Eritrea	3
1.72	76.2953658536586	Spain	Spain	Spain	3
6.984	44.0902682926829	Ethiopia	Ethiopia	Ethiopia	3
1.7	74.5190243902439	Finland	Finland	Finland	3
3.693	64.1199756097561	Fiji	Fiji	Fiji	3
5.752	65.5395853658537	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	3
1.86	75	France	France	France	3
5.194	58.2290975609756	Gabon	Gabon	Gabon	3
1.77	74.7780487804878	United Kingdom	United Kingdom	United Kingdom	3
4.243	65.7467804878049	Grenada	Grenada	Grenada	3
2.275	69.5999268292683	Georgia	Georgia	Georgia	3
6.223	54.2455365853659	Ghana	Ghana	Ghana	3
6.252	50.7813658536585	Gambia, The	Gambia, The	Gambia, The	3
6.942	40.7927073170732	Guinea	Guinea	Guinea	3
5.826	44.289756097561	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea	3
1.823	75.514512195122	Greece	Greece	Greece	3
5.987	59.1393658536585	Guatemala	Guatemala	Guatemala	3
3.076	70.5355365853659	Guam	Guam	Guam	3
6.71	41.5543170731707	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau	3
3.052	60.3373902439024	Guyana	Guyana	Guyana	3
1.559	76.0292682926829	Hong Kong SAR, China	Hong Kong SAR, China	Hong Kong SAR, China	3
5.802	62.5981463414634	Honduras	Honduras	Honduras	3
1.87	70.2185365853659	Croatia	Croatia	Croatia	3
6.106	52.5321707317073	Haiti	Haiti	Haiti	3
1.73	69.0258536585366	Hungary	Hungary	Hungary	3
3.887	59.5306341463415	Indonesia	Indonesia	Indonesia	3
2.589	73.4345853658537	Ireland	Ireland	Ireland	3
3.082	74.8073170731707	Israel	Israel	Israel	3
4.363	56.7326585365854	India	India	India	3
6.289	56.7224146341463	Iraq	Iraq	Iraq	3
6.377	50.5314390243902	Iran, Islamic Rep.	Iran, Islamic Rep.	Iran, Islamic Rep.	3
2.08	77.5765853658537	Iceland	Iceland	Iceland	3
1.462	75.389512195122	Italy	Italy	Italy	3
1.434	74.2065365853659	Channel Islands	Channel Islands	Channel Islands	3
3.394	71.0425609756098	Jamaica	Jamaica	Jamaica	3
6.931	68.6533902439024	Jordan	Jordan	Jordan	3
1.81	77.3653658536585	Japan	Japan	Japan	3
7.049	59.3103902439024	Kenya	Kenya	Kenya	3
4.097	64.4696341463415	Kyrgyz Republic	Kyrgyz Republic	Kyrgyz Republic	3
6.802	50.6716097560976	Cambodia	Cambodia	Cambodia	3
6.766	53.6109268292683	Comoros	Comoros	Comoros	3
2.779	69.159243902439	Korea, Dem. Rep.	Korea, Dem. Rep.	Korea, Dem. Rep.	3
1.96	67.8860975609756	Korea, Rep.	Korea, Rep.	Korea, Rep.	3
4.8199	66.5978048780488	Kosovo	Kosovo	Kosovo	3
4.575	71.5412926829268	Kuwait	Kuwait	Kuwait	3
3.08	68.5365853658537	Kazakhstan	Kazakhstan	Kazakhstan	3
6.369	50.4327804878049	Lao PDR	Lao PDR	Lao PDR	3
3.709	67.2909756097561	Lebanon	Lebanon	Lebanon	3
4.014	70.3306097560976	St. Lucia	St. Lucia	St. Lucia	3
3.01	69.3199024390244	Sri Lanka	Sri Lanka	Sri Lanka	3
6.915	43.420243902439	Liberia	Liberia	Liberia	3
5.377	55.7686585365854	Lesotho	Lesotho	Lesotho	3
2.09	70.32	Lithuania	Lithuania	Lithuania	3
1.43	73.1264390243903	Luxembourg	Luxembourg	Luxembourg	3
2.09	69.1629268292683	Latvia	Latvia	Latvia	3
6.79	63.7896585365854	Libya	Libya	Libya	3
5.12	60.6441951219512	Morocco	Morocco	Morocco	3
2.62	65.6957804878049	Moldova	Moldova	Moldova	3
2.108	74.2423902439024	Montenegro	Montenegro	Montenegro	3
6.135	49.1927804878049	Madagascar	Madagascar	Madagascar	3
2.277	69.9329512195122	Macedonia, FYR	Macedonia, FYR	Macedonia, FYR	3
7.088	41.6433170731707	Mali	Mali	Mali	3
4.153	55.4036341463415	Myanmar	Myanmar	Myanmar	3
5.547	58.4	Mongolia	Mongolia	Mongolia	3
2.021	74.4732926829268	Macao SAR, China	Macao SAR, China	Macao SAR, China	3
6.214	54.5918536585366	Mauritania	Mauritania	Mauritania	3
1.95	73.8551219512195	Malta	Malta	Malta	3
2.16	68.2298536585366	Mauritius	Mauritius	Mauritius	3
7.24	56.5183658536585	Maldives	Maldives	Maldives	3
7.234	45.7464390243902	Malawi	Malawi	Malawi	3
4.027	68.3588780487805	Mexico	Mexico	Mexico	3
3.679	68.550512195122	Malaysia	Malaysia	Malaysia	3
6.42	42.6967804878049	Mozambique	Mozambique	Mozambique	3
6.022	59.4723414634146	Namibia	Namibia	Namibia	3
3.0466666667	68.6162601626098	New Caledonia	New Caledonia	New Caledonia	3
7.785	39.996	Niger	Niger	Niger	3
6.718	45.8905365853659	Nigeria	Nigeria	Nigeria	3
5.589	60.1555853658537	Nicaragua	Nicaragua	Nicaragua	3
1.491	76.2331707317073	Netherlands	Netherlands	Netherlands	3
1.66	76.2243902439024	Norway	Norway	Norway	3
5.635	50.4658048780488	Nepal	Nepal	Nepal	3
1.93	74.3707317073171	New Zealand	New Zealand	New Zealand	3
8.299	65.0034146341464	Oman	Oman	Oman	3
3.405	71.1310731707317	Panama	Panama	Panama	3
4.475	62.3980487804878	Peru	Peru	Peru	3
3.745	67.1023414634146	French Polynesia	French Polynesia	French Polynesia	3
5.312	54.7004390243902	Papua New Guinea	Papua New Guinea	Papua New Guinea	3
4.795	64.0134634146341	Philippines	Philippines	Philippines	3
6.436	59.1338780487805	Pakistan	Pakistan	Pakistan	3
2.372	70.8	Poland	Poland	Poland	3
2.387	74.2259756097561	Puerto Rico	Puerto Rico	Puerto Rico	3
1.92	72.5146341463415	Portugal	Portugal	Portugal	3
5.094	67.1454634146342	Paraguay	Paraguay	Paraguay	3
5.148	72.5258048780488	Qatar	Qatar	Qatar	3
2.26	69.6587804878049	Romania	Romania	Romania	3
2.06	67.2026829268293	Russian Federation	Russian Federation	Russian Federation	3
8.216	50.0053902439024	Rwanda	Rwanda	Rwanda	3
6.806	65.383243902439	Saudi Arabia	Saudi Arabia	Saudi Arabia	3
6.349	57.7946829268293	Solomon Islands	Solomon Islands	Solomon Islands	3
