size	colour	x	y	key	clickSelects	showSelected2	PANEL	fill
2.29763834842987	#00C094	6.279	64.8883170731707	United Arab Emirates	United Arab Emirates	Middle East & North Africa	3	#00C094
3.69731014641054	#A58AFF	7.695	36.3613170731707	Afghanistan	Afghanistan	South Asia	3	#A58AFF
2.74361019057077	#C49A00	4.598	67.813512195122	Albania	Albania	Europe & Central Asia	3	#C49A00
2.80532355175536	#C49A00	2.942	70.4793170731707	Armenia	Armenia	Europe & Central Asia	3	#C49A00
3.23310212554815	#FB61D7	7.208	38.2276585365854	Angola	Angola	Sub-Saharan Africa	3	#FB61D7
4.46465783580014	#53B400	3.203	67.4204390243903	Argentina	Argentina	Latin America & Caribbean	3	#53B400
3.35092635523068	#C49A00	1.97	70.9792682926829	Austria	Austria	Europe & Central Asia	3	#C49A00
3.79488794668433	#F8766D	2.491	71.8468292682927	Australia	Australia	East Asia & Pacific	3	#F8766D
2.10432374836822	#53B400	2.613	70.1396585365854	Aruba	Aruba	Latin America & Caribbean	3	#53B400
3.14943150687615	#C49A00	4.216	65.2341707317073	Azerbaijan	Azerbaijan	Europe & Central Asia	3	#C49A00
2.96038796429927	#C49A00	2.581	67.6176341463415	Bosnia and Herzegovina	Bosnia and Herzegovina	Europe & Central Asia	3	#C49A00
2.23437393778721	#53B400	2.648	69.5960243902439	Barbados	Barbados	Latin America & Caribbean	3	#53B400
6.09998811602589	#A58AFF	6.91	39.2523658536585	Bangladesh	Bangladesh	South Asia	3	#A58AFF
3.53121271146246	#C49A00	1.95	71.6353658536586	Belgium	Belgium	Europe & Central Asia	3	#C49A00
3.19411537635755	#FB61D7	6.75	42.5334146341463	Burkina Faso	Burkina Faso	Sub-Saharan Africa	3	#FB61D7
3.44029647618229	#C49A00	2.15	71.3421951219512	Bulgaria	Bulgaria	Europe & Central Asia	3	#C49A00
2.23276862678692	#00C094	5.895	66.1482682926829	Bahrain	Bahrain	Middle East & North Africa	3	#00C094
2.92738115992937	#FB61D7	6.817	44.2140243902439	Burundi	Burundi	Sub-Saharan Africa	3	#FB61D7
2.86374108895609	#FB61D7	6.86	41.8348780487805	Benin	Benin	Sub-Saharan Africa	3	#FB61D7
2.17903152331107	#F8766D	5.687	68.2850731707317	Brunei Darussalam	Brunei Darussalam	East Asia & Pacific	3	#F8766D
3.04440460983138	#53B400	6.415	47.0406341463415	Bolivia	Bolivia	Latin America & Caribbean	3	#53B400
6.98795661887439	#53B400	4.679	59.7048048780488	Brazil	Brazil	Latin America & Caribbean	3	#53B400
2.20027694891305	#53B400	3.411	66.5426585365854	Bahamas, The	Bahamas, The	Latin America & Caribbean	3	#53B400
2.27313692929815	#A58AFF	6.685	42.115756097561	Bhutan	Bhutan	South Asia	3	#A58AFF
2.42536076507759	#FB61D7	6.546	56.246	Botswana	Botswana	Sub-Saharan Africa	3	#FB61D7
3.49259364216351	#C49A00	2.25	70.8809268292683	Belarus	Belarus	Europe & Central Asia	3	#C49A00
2.16591928390978	#53B400	6.285	67.4126097560976	Belize	Belize	Latin America & Caribbean	3	#53B400
4.32132005173541	#00B6EB	1.89	73.1626829268293	Canada	Canada	North America	3	#00B6EB
4.28584327998702	#FB61D7	6.301	44.7539024390244	Congo, Dem. Rep.	Congo, Dem. Rep.	Sub-Saharan Africa	3	#FB61D7
2.68070263686026	#FB61D7	5.952	44.2975609756098	Central African Republic	Central African Republic	Sub-Saharan Africa	3	#FB61D7
2.59073172202943	#FB61D7	6.312	54.409	Congo, Rep.	Congo, Rep.	Sub-Saharan Africa	3	#FB61D7
3.2315656473231	#C49A00	1.823	73.9409756097561	Switzerland	Switzerland	Europe & Central Asia	3	#C49A00
3.20325699266898	#FB61D7	7.94	46.3500487804878	Cote d'Ivoire	Cote d'Ivoire	Sub-Saharan Africa	3	#FB61D7
3.55918991743206	#53B400	3.504	64.0492682926829	Chile	Chile	Latin America & Caribbean	3	#53B400
3.32768701610425	#FB61D7	6.315	47.6740487804878	Cameroon	Cameroon	Sub-Saharan Africa	3	#FB61D7
16.5804225593754	#F8766D	4.544	64.9957804878049	China	China	East Asia & Pacific	3	#F8766D
4.34997739354181	#53B400	4.956	61.8756341463415	Colombia	Colombia	Latin America & Caribbean	3	#53B400
2.68396459360207	#53B400	4.278	68.4140975609756	Costa Rica	Costa Rica	Latin America & Caribbean	3	#53B400
3.48603006495817	#53B400	3.4	71.0925365853659	Cuba	Cuba	Latin America & Caribbean	3	#53B400
2.26296847316146	#FB61D7	6.855	55.0495365853659	Cape Verde	Cape Verde	Sub-Saharan Africa	3	#FB61D7
2.38659582090079	#C49A00	2.44	73.2575853658537	Cyprus	Cyprus	Europe & Central Asia	3	#C49A00
3.54535857615453	#C49A00	2.31	70.0226829268293	Czech Republic	Czech Republic	Europe & Central Asia	3	#C49A00
6.36166376113341	#C49A00	1.54	70.9418048780488	Germany	Germany	Europe & Central Asia	3	#C49A00
2.20566338576473	#00C094	7.156	44.5749756097561	Djibouti	Djibouti	Middle East & North Africa	3	#00C094
3.0985838569151	#C49A00	1.917	73.6821951219512	Denmark	Denmark	Europe & Central Asia	3	#C49A00
3.08618170269698	#53B400	5.58	60.0717804878049	Dominican Republic	Dominican Republic	Latin America & Caribbean	3	#53B400
3.95899228371205	#00C094	7.384	54.8353170731707	Algeria	Algeria	Middle East & North Africa	3	#00C094
3.25578459690311	#53B400	5.955	59.0947804878049	Ecuador	Ecuador	Latin America & Caribbean	3	#53B400
2.57902368179973	#C49A00	2.13	69.9939268292683	Estonia	Estonia	Europe & Central Asia	3	#C49A00
5.05502424486494	#00C094	5.692	52.0190975609756	Egypt, Arab Rep.	Egypt, Arab Rep.	Middle East & North Africa	3	#00C094
2.6816932766014	#FB61D7	6.52	44.2003414634146	Eritrea	Eritrea	Sub-Saharan Africa	3	#FB61D7
4.89638503321705	#C49A00	2.823	72.6107317073171	Spain	Spain	Europe & Central Asia	3	#C49A00
4.73424063099921	#FB61D7	6.794	43.7659268292683	Ethiopia	Ethiopia	Sub-Saharan Africa	3	#FB61D7
3.05883210676866	#C49A00	1.504	71.2236585365854	Finland	Finland	Europe & Central Asia	3	#C49A00
2.36045972369543	#F8766D	4.178	60.9075609756098	Fiji	Fiji	East Asia & Pacific	3	#F8766D
2.10666582701293	#F8766D	6.842	62.9755853658537	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	East Asia & Pacific	3	#F8766D
5.58185589856017	#C49A00	2.28	72.3560975609756	France	France	Europe & Central Asia	3	#C49A00
2.38292014628237	#FB61D7	4.919	49.0828780487805	Gabon	Gabon	Sub-Saharan Africa	3	#FB61D7
5.6799591758015	#C49A00	2.036	72.3243902439024	United Kingdom	United Kingdom	Europe & Central Asia	3	#C49A00
2.13759408169271	#53B400	4.512	64.4183902439025	Grenada	Grenada	Latin America & Caribbean	3	#53B400
3.00946564250659	#C49A00	2.563	68.0801463414634	Georgia	Georgia	Europe & Central Asia	3	#C49A00
3.50008562472168	#FB61D7	6.888	50.277756097561	Ghana	Ghana	Sub-Saharan Africa	3	#FB61D7
2.33829563748696	#FB61D7	6.226	41.2051707317073	Gambia, The	Gambia, The	Sub-Saharan Africa	3	#FB61D7
3.01762994721797	#FB61D7	6.865	35.2765609756098	Guinea	Guinea	Sub-Saharan Africa	3	#FB61D7
2.2441489992909	#FB61D7	5.677	40.6473902439024	Equatorial Guinea	Equatorial Guinea	Sub-Saharan Africa	3	#FB61D7
3.46585342943063	#C49A00	2.28	72.4914634146341	Greece	Greece	Europe & Central Asia	3	#C49A00
3.18868404323323	#53B400	6.203	54.0957317073171	Guatemala	Guatemala	Latin America & Caribbean	3	#53B400
2.13389515900621	#F8766D	4.028	67.0530487804878	Guam	Guam	East Asia & Pacific	3	#F8766D
2.41831647412846	#FB61D7	6.984	37.9318048780488	Guinea-Bissau	Guinea-Bissau	Sub-Saharan Africa	3	#FB61D7
2.41803142617197	#53B400	4.828	57.3602926829268	Guyana	Guyana	Latin America & Caribbean	3	#53B400
3.00935818105578	#F8766D	3.177	72.109756097561	Hong Kong SAR, China	Hong Kong SAR, China	East Asia & Pacific	3	#F8766D
2.83797710151055	#53B400	7.025	54.3095365853659	Honduras	Honduras	Latin America & Caribbean	3	#53B400
3.03720217472465	#C49A00	1.972	69.6368780487805	Croatia	Croatia	Europe & Central Asia	3	#C49A00
3.0922829268909	#53B400	5.616	48.1459268292683	Haiti	Haiti	Latin America & Caribbean	3	#53B400
3.58461925547228	#C49A00	1.93	69.5180487804878	Hungary	Hungary	Europe & Central Asia	3	#C49A00
7.44482461943053	#F8766D	5.251	53.7088048780488	Indonesia	Indonesia	East Asia & Pacific	3	#F8766D
2.86036826928692	#C49A00	3.74	71.2808780487805	Ireland	Ireland	Europe & Central Asia	3	#C49A00
2.88686378241905	#00C094	3.698	71.6934146341464	Israel	Israel	Middle East & North Africa	3	#00C094
13.9677510230491	#A58AFF	5.238	51.1985609756098	India	India	South Asia	3	#A58AFF
3.62362281322324	#00C094	7.153	59.7204634146342	Iraq	Iraq	Middle East & North Africa	3	#00C094
4.73402679041089	#00C094	6.24	53.6267073170732	Iran, Islamic Rep.	Iran, Islamic Rep.	Middle East & North Africa	3	#00C094
2.2180412137903	#C49A00	2.948	74.4509756097561	Iceland	Iceland	Europe & Central Asia	3	#C49A00
5.63238682366506	#C49A00	2.339	72.0263414634146	Italy	Italy	Europe & Central Asia	3	#C49A00
2.16256866467437	#C49A00	1.822	72.0501707317073	Channel Islands	Channel Islands	Europe & Central Asia	3	#C49A00
2.68401566610027	#53B400	4.899	68.9351463414634	Jamaica	Jamaica	Latin America & Caribbean	3	#53B400
2.63539189104879	#00C094	7.75	63.0123902439024	Jordan	Jordan	Middle East & North Africa	3	#00C094
