x	y	label	key	showSelected1	PANEL
6.783	59.5129268292683	United Arab Emirates	United Arab Emirates	United Arab Emirates	3
7.7	33.8091463414634	Afghanistan	Afghanistan	Afghanistan	3
5.202	66.3118048780488	Albania	Albania	Albania	3
3.606	68.8266341463415	Armenia	Armenia	Armenia	3
7.403	35.7958536585366	Angola	Angola	Angola	3
3.048	65.888243902439	Argentina	Argentina	Argentina	3
2.63	69.9178048780488	Austria	Austria	Austria	3
2.848	70.8692682926829	Australia	Australia	Australia	3
3.417	68.0346829268293	Aruba	Aruba	Aruba	3
5.056	63.6687317073171	Azerbaijan	Azerbaijan	Azerbaijan	3
3.239	64.3673414634146	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	3
3.637	67.4968780487805	Barbados	Barbados	Barbados	3
6.914	48.6670487804878	Bangladesh	Bangladesh	Bangladesh	3
2.42	71.0129268292683	Belgium	Belgium	Belgium	3
6.53	39.3498292682927	Burkina Faso	Burkina Faso	Burkina Faso	3
2.02	70.4139024390244	Bulgaria	Bulgaria	Bulgaria	3
6.998	60.9560243902439	Bahrain	Bahrain	Bahrain	3
6.801	43.283512195122	Burundi	Burundi	Burundi	3
6.63	37.9781707317073	Benin	Benin	Benin	3
5.804	65.8169024390244	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	3
6.585	44.8220487804878	Bolivia	Bolivia	Bolivia	3
5.491	57.4393658536585	Brazil	Brazil	Brazil	3
3.75	65.5636585365854	Bahamas, The	Bahamas, The	Bahamas, The	3
6.67	39.2753658536585	Bhutan	Bhutan	Bhutan	3
6.696	53.026243902439	Botswana	Botswana	Botswana	3
2.26	69.873756097561	Belarus	Belarus	Belarus	3
6.358	64.5417317073171	Belize	Belize	Belize	3
2.528	72.2078048780488	Canada	Canada	Canada	3
6.135	42.7969756097561	Congo, Dem. Rep.	Congo, Dem. Rep.	Congo, Dem. Rep.	3
5.95	39.8715609756098	Central African Republic	Central African Republic	Central African Republic	3
6.174	52.3031463414634	Congo, Rep.	Congo, Rep.	Congo, Rep.	3
2.374	72.6365853658537	Switzerland	Switzerland	Switzerland	3
7.806	42.062243902439	Cote d'Ivoire	Cote d'Ivoire	Cote d'Ivoire	3
4.593	60.4031951219512	Chile	Chile	Chile	3
6.084	44.6136341463415	Cameroon	Cameroon	Cameroon	3
5.906	57.0098780487805	China	China	China	3
6.25	59.8197804878049	Colombia	Colombia	Colombia	3
5.997	65.3809512195122	Costa Rica	Costa Rica	Costa Rica	3
4.433	68.0409756097561	Cuba	Cuba	Cuba	3
6.982	50.6387317073171	Cape Verde	Cape Verde	Cape Verde	3
