x	y	label	key	showSelected1	PANEL
1.839	76.2213414634146	United Arab Emirates	United Arab Emirates	United Arab Emirates	3
6.559	47.5385609756098	Afghanistan	Afghanistan	Afghanistan	3
1.59	76.620756097561	Albania	Albania	Albania	3
1.734	73.4959512195122	Armenia	Armenia	Armenia	3
5.736	49.8474146341463	Angola	Angola	Angola	3
2.24	75.2925365853659	Argentina	Argentina	Argentina	3
1.41	80.2341463414634	Austria	Austria	Austria	3
1.933	81.3951219512195	Australia	Australia	Australia	3
1.726	74.6819268292683	Aruba	Aruba	Aruba	3
1.9	70.0678536585366	Azerbaijan	Azerbaijan	Azerbaijan	3
1.168	75.1063170731708	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	3
1.529	76.2643658536585	Barbados	Barbados	Barbados	3
2.356	68.0040243902439	Bangladesh	Bangladesh	Bangladesh	3
1.86	79.6804878048781	Belgium	Belgium	Belgium	3
5.924	53.9824878048781	Burkina Faso	Burkina Faso	Burkina Faso	3
1.48	72.9634146341463	Bulgaria	Bulgaria	Bulgaria	3
2.595	74.7586097560976	Bahrain	Bahrain	Bahrain	3
4.597	48.975756097561	Burundi	Burundi	Burundi	3
5.44	54.7873170731707	Benin	Benin	Benin	3
1.7592	79.0038048780488	Bermuda	Bermuda	Bermuda	3
2.092	77.6622926829268	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	3
3.475	65.6580975609756	Bolivia	Bolivia	Bolivia	3
1.895	72.4270975609756	Brazil	Brazil	Brazil	3
1.888	74.6938536585366	Bahamas, The	Bahamas, The	Bahamas, The	3
2.565	66.1513170731707	Bhutan	Bhutan	Bhutan	3
2.857	52.6636829268293	Botswana	Botswana	Botswana	3
1.42	70.4560975609756	Belarus	Belarus	Belarus	3
2.905	75.377512195122	Belize	Belize	Belize	3
1.6808	80.9648780487805	Canada	Canada	Canada	3
6.023	47.5573414634146	Congo, Dem. Rep.	Congo, Dem. Rep.	Congo, Dem. Rep.	3
4.81	46.163243902439	Central African Republic	Central African Republic	Central African Republic	3
4.625	56.1593414634146	Congo, Rep.	Congo, Rep.	Congo, Rep.	3
1.48	81.9926829268293	Switzerland	Switzerland	Switzerland	3
4.605	53.3777073170732	Cote d'Ivoire	Cote d'Ivoire	Cote d'Ivoire	3
1.889	78.6472195121951	Chile	Chile	Chile	3
4.631	50.1609024390244	Cameroon	Cameroon	Cameroon	3
1.629	72.8353414634146	China	China	China	3
2.43	72.9843414634147	Colombia	Colombia	Colombia	3
1.91	78.9462682926829	Costa Rica	Costa Rica	Costa Rica	3
1.499	78.5474146341463	Cuba	Cuba	Cuba	3
2.561	73.3361951219512	Cape Verde	Cape Verde	Cape Verde	3
2.2	75.309756097561	Curacao	Curacao	Curacao	3
1.493	79.0214634146342	Cyprus	Cyprus	Cyprus	3
1.5	76.9756097560976	Czech Republic	Czech Republic	Czech Republic	3
1.38	79.7365853658537	Germany	Germany	Germany	3
3.912	56.7550975609756	Djibouti	Djibouti	Djibouti	3
1.89	78.4463414634146	Denmark	Denmark	Denmark	3
2.651	72.7289512195122	Dominican Republic	Dominican Republic	Dominican Republic	3
2.348	72.3890487804878	Algeria	Algeria	Algeria	3
2.557	75.1505853658537	Ecuador	Ecuador	Ecuador	3
1.65	73.7707317073171	Estonia	Estonia	Estonia	3
2.825	72.4754390243903	Egypt, Arab Rep.	Egypt, Arab Rep.	Egypt, Arab Rep.	3
4.636	60.1052682926829	Eritrea	Eritrea	Eritrea	3
1.46	81.1756097560976	Spain	Spain	Spain	3
4.522	57.4507804878049	Ethiopia	Ethiopia	Ethiopia	3
1.85	79.5682926829268	Finland	Finland	Finland	3
2.735	68.9715853658537	Fiji	Fiji	Fiji	3
3.587	68.402756097561	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	3
2.01	80.8682926829268	France	France	France	3
3.33	61.3811219512195	Gabon	Gabon	Gabon	3
1.96	79.6	United Kingdom	United Kingdom	United Kingdom	3
2.28	75.3217804878049	Grenada	Grenada	Grenada	3
1.568	72.9846341463415	Georgia	Georgia	Georgia	3
4.297	62.8735121951219	Ghana	Ghana	Ghana	3
2.247	68.3541463414634	Greenland	Greenland	Greenland	3
5.056	57.524243902439	Gambia, The	Gambia, The	Gambia, The	3
5.407	52.687243902439	Guinea	Guinea	Guinea	3
5.328	50.2472195121951	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea	3
1.51	79.9390243902439	Greece	Greece	Greece	3
4.122	70.3523414634146	Guatemala	Guatemala	Guatemala	3
2.524	75.6378048780488	Guam	Guam	Guam	3
5.222	46.9592682926829	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau	3
2.315	68.7992195121951	Guyana	Guyana	Guyana	3
1.064	82.3756097560976	Hong Kong SAR, China	Hong Kong SAR, China	Hong Kong SAR, China	3
3.269	72.2409756097561	Honduras	Honduras	Honduras	3
1.47	75.9121951219512	Croatia	Croatia	Croatia	3
3.497	61.0747804878049	Haiti	Haiti	Haiti	3
1.35	73.7024390243903	Hungary	Hungary	Hungary	3
2.176	68.0751463414634	Indonesia	Indonesia	Indonesia	3
2.1	79.1414634146342	Ireland	Ireland	Ireland	3
2.96	80.9512195121951	Israel	Israel	Israel	3
2.702	64.4229512195122	India	India	India	3
4.828	67.8711219512195	Iraq	Iraq	Iraq	3
1.731	72.2196585365854	Iran, Islamic Rep.	Iran, Islamic Rep.	Iran, Islamic Rep.	3
2.15	81.609756097561	Iceland	Iceland	Iceland	3
1.42	81.3853658536585	Italy	Italy	Italy	3
1.431	79.4984634146342	Channel Islands	Channel Islands	Channel Islands	3
2.385	72.3230243902439	Jamaica	Jamaica	Jamaica	3
3.8	73.0162195121951	Jordan	Jordan	Jordan	3
1.37	82.5875609756098	Japan	Japan	Japan	3
