x	y	label	key	showSelected1	PANEL
4.388	72.1435365853659	United Arab Emirates	United Arab Emirates	United Arab Emirates	3
7.96	42.3293658536585	Afghanistan	Afghanistan	Afghanistan	3
3.219	71.6454390243903	Albania	Albania	Albania	3
2.538	67.757243902439	Armenia	Armenia	Armenia	3
7.165	41.1414146341463	Angola	Angola	Angola	3
2.989	71.4982926829268	Argentina	Argentina	Argentina	3
1.45	75.53	Austria	Austria	Austria	3
1.902	76.9946341463415	Australia	Australia	Australia	3
2.249	73.3899756097561	Aruba	Aruba	Aruba	3
2.74	64.7463658536585	Azerbaijan	Azerbaijan	Azerbaijan	3
1.708	67.4668536585366	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	3
1.748	74.4172682926829	Barbados	Barbados	Barbados	3
4.538	59.4711463414634	Bangladesh	Bangladesh	Bangladesh	3
1.62	76.0519512195122	Belgium	Belgium	Belgium	3
6.844	48.4530487804878	Burkina Faso	Burkina Faso	Burkina Faso	3
1.81	71.6414634146342	Bulgaria	Bulgaria	Bulgaria	3
3.709	72.4649512195122	Bahrain	Bahrain	Bahrain	3
6.505	46.2271463414634	Burundi	Burundi	Burundi	3
6.744	48.6485365853659	Benin	Benin	Benin	3
3.532	73.6536585365854	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	3
4.913	58.7780731707317	Bolivia	Bolivia	Bolivia	3
2.809	66.3407317073171	Brazil	Brazil	Brazil	3
2.639	69.4370487804878	Bahamas, The	Bahamas, The	Bahamas, The	3
5.753	52.5896341463415	Bhutan	Bhutan	Bhutan	3
4.698	64.0171707317073	Botswana	Botswana	Botswana	3
1.91	70.8365853658537	Belarus	Belarus	Belarus	3
4.508	72.4868048780488	Belize	Belize	Belize	3
1.83	77.3770731707317	Canada	Canada	Canada	3
7.084	46.8400731707317	Congo, Dem. Rep.	Congo, Dem. Rep.	Congo, Dem. Rep.	3
5.78	48.8288780487805	Central African Republic	Central African Republic	Central African Republic	3
5.358	56.2465609756098	Congo, Rep.	Congo, Rep.	Congo, Rep.	3
1.59	77.2424390243902	Switzerland	Switzerland	Switzerland	3
6.257	52.6441463414634	Cote d'Ivoire	Cote d'Ivoire	Cote d'Ivoire	3
2.624	73.6035609756098	Chile	Chile	Chile	3
5.923	53.2530975609756	Cameroon	Cameroon	Cameroon	3
2.336	69.4597317073171	China	China	China	3
3.104	68.3055365853658	Colombia	Colombia	Colombia	3
3.175	75.747	Costa Rica	Costa Rica	Costa Rica	3
1.752	74.4598048780488	Cuba	Cuba	Cuba	3
5.307	65.0802195121951	Cape Verde	Cape Verde	Cape Verde	3
2.411	76.5047073170732	Cyprus	Cyprus	Cyprus	3
1.893	71.3839024390244	Czech Republic	Czech Republic	Czech Republic	3
1.45	75.3161219512195	Germany	Germany	Germany	3
6.166	51.3663170731707	Djibouti	Djibouti	Djibouti	3
1.67	74.8053658536585	Denmark	Denmark	Denmark	3
3.466	67.7041951219512	Dominican Republic	Dominican Republic	Dominican Republic	3
4.713	67.0717804878049	Algeria	Algeria	Algeria	3
3.67	68.8568780487805	Ecuador	Ecuador	Ecuador	3
2.04	69.4756097560976	Estonia	Estonia	Estonia	3
4.35	62.0128292682927	Egypt, Arab Rep.	Egypt, Arab Rep.	Egypt, Arab Rep.	3
6.215	48.2335365853659	Eritrea	Eritrea	Eritrea	3
1.33	76.8375609756098	Spain	Spain	Spain	3
7.078	47.0453902439024	Ethiopia	Ethiopia	Ethiopia	3
1.78	74.8131707317073	Finland	Finland	Finland	3
3.398	65.5708536585366	Fiji	Fiji	Fiji	3
4.958	66.1975853658537	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	3
1.77	76.6	France	France	France	3
5.178	61.2891219512195	Gabon	Gabon	Gabon	3
1.83	75.8804878048781	United Kingdom	United Kingdom	United Kingdom	3
3.842	68.9273658536586	Grenada	Grenada	Grenada	3
2.18	70.2478780487805	Georgia	Georgia	Georgia	3
5.616	56.8430243902439	Ghana	Ghana	Ghana	3
6.09	53.1250487804878	Gambia, The	Gambia, The	Gambia, The	3
6.745	43.6706829268293	Guinea	Guinea	Guinea	3
5.9	46.7654390243902	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea	3
1.4	76.9390243902439	Greece	Greece	Greece	3
5.58	62.2866829268293	Guatemala	Guatemala	Guatemala	3
3.131	72.0855365853659	Guam	Guam	Guam	3
6.649	42.8241463414634	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau	3
2.586	61.1014634146342	Guyana	Guyana	Guyana	3
1.272	77.3804878048781	Hong Kong SAR, China	Hong Kong SAR, China	Hong Kong SAR, China	3
5.142	66.3393902439024	Honduras	Honduras	Honduras	3
1.63	72.1704878048781	Croatia	Croatia	Croatia	3
5.43	55.0904146341463	Haiti	Haiti	Haiti	3
1.84	69.3156097560976	Hungary	Hungary	Hungary	3
3.122	62.1038536585366	Indonesia	Indonesia	Indonesia	3
2.12	74.7413170731707	Ireland	Ireland	Ireland	3
2.824	76.6073170731707	Israel	Israel	Israel	3
3.917	58.3528536585366	India	India	India	3
5.989	67.5341951219512	Iraq	Iraq	Iraq	3
4.818	61.9104634146342	Iran, Islamic Rep.	Iran, Islamic Rep.	Iran, Islamic Rep.	3
2.31	78.0363414634146	Iceland	Iceland	Iceland	3
1.26	76.8590243902439	Italy	Italy	Italy	3
1.46	75.418243902439	Channel Islands	Channel Islands	Channel Islands	3
2.948	70.6456341463415	Jamaica	Jamaica	Jamaica	3
5.808	70.434512195122	Jordan	Jordan	Jordan	3
1.54	78.8368292682927	Japan	Japan	Japan	3
6.037	59.3399512195122	Kenya	Kenya	Kenya	3
3.69	68.2975609756098	Kyrgyz Republic	Kyrgyz Republic	Kyrgyz Republic	3
5.741	55.3972926829268	Cambodia	Cambodia	Cambodia	3
5.573	55.5994146341463	Comoros	Comoros	Comoros	3
2.406	70.4662682926829	Korea, Dem. Rep.	Korea, Dem. Rep.	Korea, Dem. Rep.	3
1.59	71.2948780487805	Korea, Rep.	Korea, Rep.	Korea, Rep.	3
3.9028	67.7587804878049	Kosovo	Kosovo	Kosovo	3
2.588	72.6818536585366	Kuwait	Kuwait	Kuwait	3
2.72	68.3365853658537	Kazakhstan	Kazakhstan	Kazakhstan	3
6.152	54.3082195121951	Lao PDR	Lao PDR	Lao PDR	3
3.137	68.6720243902439	Lebanon	Lebanon	Lebanon	3
3.398	70.9086585365854	St. Lucia	St. Lucia	St. Lucia	3
2.488	69.6786829268293	Sri Lanka	Sri Lanka	Sri Lanka	3
6.519	42.2768048780488	Liberia	Liberia	Liberia	3
4.919	59.3268536585366	Lesotho	Lesotho	Lesotho	3
2.03	71.1607317073171	Lithuania	Lithuania	Lithuania	3
1.62	74.8532926829268	Luxembourg	Luxembourg	Luxembourg	3
2.02	69.2731707317073	Latvia	Latvia	Latvia	3
4.826	68.0800243902439	Libya	Libya	Libya	3
4.034	64.146	Morocco	Morocco	Morocco	3
2.413	67.4436829268293	Moldova	Moldova	Moldova	3
1.869	75.4203170731707	Montenegro	Montenegro	Montenegro	3
6.258	50.7423902439024	Madagascar	Madagascar	Madagascar	3
2.125	71.2797804878049	Macedonia, FYR	Macedonia, FYR	Macedonia, FYR	3
7.063	44.1622195121951	Mali	Mali	Mali	3
3.446	57.2737073170732	Myanmar	Myanmar	Myanmar	3
4.095	60.5382682926829	Mongolia	Mongolia	Mongolia	3
1.694	76.1404390243903	Macao SAR, China	Macao SAR, China	Macao SAR, China	3
5.937	55.9369756097561	Mauritania	Mauritania	Mauritania	3
2.05	75.1757804878049	Malta	Malta	Malta	3
2.32	69.4048780487805	Mauritius	Mauritius	Mauritius	3
6.129	60.8846341463415	Maldives	Maldives	Maldives	3
6.75	47.0942682926829	Malawi	Malawi	Malawi	3
3.4	70.7910975609756	Mexico	Mexico	Mexico	3
3.514	70.0653658536585	Malaysia	Malaysia	Malaysia	3
6.237	43.1762682926829	Mozambique	Mozambique	Mozambique	3
5.227	60.7774146341464	Namibia	Namibia	Namibia	3
3.19	70.4853658536586	New Caledonia	New Caledonia	New Caledonia	3
7.813	41.4328536585366	Niger	Niger	Niger	3
6.399	45.6373414634146	Nigeria	Nigeria	Nigeria	3
4.754	64.1580243902439	Nicaragua	Nicaragua	Nicaragua	3
1.62	76.8780487804878	Netherlands	Netherlands	Netherlands	3
1.93	76.5373170731707	Norway	Norway	Norway	3
5.194	53.9567317073171	Nepal	Nepal	Nepal	3
2.18	75.3780487804878	New Zealand	New Zealand	New Zealand	3
7.165	70.6329512195122	Oman	Oman	Oman	3
3.017	72.3481707317073	Panama	Panama	Panama	3
3.828	65.5495121951219	Peru	Peru	Peru	3
3.324	69.3337804878049	French Polynesia	French Polynesia	French Polynesia	3
4.802	55.7093414634146	Papua New Guinea	Papua New Guinea	Papua New Guinea	3
4.32	65.1593902439025	Philippines	Philippines	Philippines	3
6.024	60.7671951219512	Pakistan	Pakistan	Pakistan	3
2.04	70.890243902439	Poland	Poland	Poland	3
2.219	74.3985853658537	Puerto Rico	Puerto Rico	Puerto Rico	3
6.528	68.0477317073171	West Bank and Gaza	West Bank and Gaza	West Bank and Gaza	3
1.43	73.9658536585366	Portugal	Portugal	Portugal	3
2.7572	69.0692682926829	Palau	Palau	Palau	3
4.541	67.9726097560976	Paraguay	Paraguay	Paraguay	3
4.234	74.1287804878049	Qatar	Qatar	Qatar	3
1.84	69.7412195121951	Romania	Romania	Romania	3
1.89	68.9024390243902	Russian Federation	Russian Federation	Russian Federation	3
7.04	32.8269756097561	Rwanda	Rwanda	Rwanda	3
5.844	68.7704878048781	Saudi Arabia	Saudi Arabia	Saudi Arabia	3
5.851	56.704756097561	Solomon Islands	Solomon Islands	Solomon Islands	3
5.95	52.5306585365854	Sudan	Sudan	Sudan	3
2.13	77.5368292682927	Sweden	Sweden	Sweden	3
1.865	75.5821951219512	Singapore	Singapore	Singapore	3
1.46	73.2048780487805	Slovenia	Slovenia	Slovenia	3
2.09	70.9326829268293	Slovak Republic	Slovak Republic	Slovak Republic	3
5.705	38.7214634146341	Sierra Leone	Sierra Leone	Sierra Leone	3
6.646	53.2483414634146	Senegal	Senegal	Senegal	3
6.599	44.5211707317073	Somalia	Somalia	Somalia	3
2.733	67.4989268292683	Suriname	Suriname	Suriname	3
5.396	60.915756097561	Sao Tome and Principe	Sao Tome and Principe	Sao Tome and Principe	3
3.951	65.9908536585366	El Salvador	El Salvador	El Salvador	3
