size	colour	x	y	key	clickSelects	showSelected2	PANEL	fill
2.63863684624776	#00C094	4.566	71.861243902439	United Arab Emirates	United Arab Emirates	Middle East & North Africa	3	#00C094
3.64311459662319	#A58AFF	7.937	42.0211951219512	Afghanistan	Afghanistan	South Asia	3	#A58AFF
2.90387948338419	#C49A00	3.38	71.7542195121951	Albania	Albania	Europe & Central Asia	3	#C49A00
2.92213791883176	#C49A00	2.565	67.9126097560976	Armenia	Armenia	Europe & Central Asia	3	#C49A00
3.55537668259952	#FB61D7	7.182	41.091243902439	Angola	Angola	Sub-Saharan Africa	3	#FB61D7
4.78407358668468	#53B400	3.016	71.2921707317073	Argentina	Argentina	Latin America & Caribbean	3	#53B400
3.35390754826571	#C49A00	1.45	75.2480487804878	Austria	Austria	Europe & Central Asia	3	#C49A00
4.01233388720725	#F8766D	1.838	76.7136585365854	Australia	Australia	East Asia & Pacific	3	#F8766D
2.10523591484369	#53B400	2.272	73.3444878048781	Aruba	Aruba	Latin America & Caribbean	3	#53B400
3.30721145292091	#C49A00	2.8	65.0892682926829	Azerbaijan	Azerbaijan	Europe & Central Asia	3	#C49A00
3.04953164285725	#C49A00	1.775	68.8140243902439	Bosnia and Herzegovina	Bosnia and Herzegovina	Europe & Central Asia	3	#C49A00
2.24219967172561	#53B400	1.758	74.2505365853659	Barbados	Barbados	Latin America & Caribbean	3	#53B400
7.02528702671333	#A58AFF	4.728	58.9580731707317	Bangladesh	Bangladesh	South Asia	3	#A58AFF
3.54656160048053	#C49A00	1.58	75.6326829268293	Belgium	Belgium	Europe & Central Asia	3	#C49A00
3.43684954901746	#FB61D7	6.889	48.3846341463415	Burkina Faso	Burkina Faso	Sub-Saharan Africa	3	#FB61D7
3.46156223069601	#C49A00	1.9	71.7224390243903	Bulgaria	Bulgaria	Europe & Central Asia	3	#C49A00
2.33517526356145	#00C094	3.852	72.3097073170732	Bahrain	Bahrain	Middle East & North Africa	3	#00C094
3.1445219144423	#FB61D7	6.508	46.8498048780488	Burundi	Burundi	Sub-Saharan Africa	3	#FB61D7
3.07802708528977	#FB61D7	6.805	48.1980487804878	Benin	Benin	Sub-Saharan Africa	3	#FB61D7
2.23783090392023	#F8766D	3.608	73.3810975609756	Brunei Darussalam	Brunei Darussalam	East Asia & Pacific	3	#F8766D
