size	colour	x	y	key	clickSelects	showSelected2	PANEL	fill
2.14113807981099	#00C094	6.91	52.6601463414634	United Arab Emirates	United Arab Emirates	Middle East & North Africa	3	#00C094
3.46786303771923	#A58AFF	7.7	31.4752926829268	Afghanistan	Afghanistan	South Asia	3	#A58AFF
2.63131889573589	#C49A00	5.891	63.2734634146342	Albania	Albania	Europe & Central Asia	3	#C49A00
2.68015636371573	#C49A00	4.512	66.2754634146342	Armenia	Armenia	Europe & Central Asia	3	#C49A00
3.10239809848552	#FB61D7	7.354	33.3862195121951	Angola	Angola	Sub-Saharan Africa	3	#FB61D7
4.24691009853239	#53B400	3.1	65.2966341463415	Argentina	Argentina	Latin America & Caribbean	3	#53B400
3.30557303937951	#C49A00	2.799	69.5773170731707	Austria	Austria	Europe & Central Asia	3	#C49A00
3.58848938264713	#F8766D	3.54	70.9731707317073	Australia	Australia	East Asia & Pacific	3	#F8766D
2.09861762692122	#53B400	4.655	65.9880243902439	Aruba	Aruba	Latin America & Caribbean	3	#53B400
2.98378296437285	#C49A00	5.596	61.2391707317073	Azerbaijan	Azerbaijan	Europe & Central Asia	3	#C49A00
2.897697123948	#C49A00	3.954	60.8818536585366	Bosnia and Herzegovina	Bosnia and Herzegovina	Europe & Central Asia	3	#C49A00
2.22845111687468	#53B400	4.313	65.0817804878049	Barbados	Barbados	Latin America & Caribbean	3	#53B400
5.5041042234016	#A58AFF	6.758	48.2351219512195	Bangladesh	Bangladesh	South Asia	3	#A58AFF
3.48666101394417	#C49A00	2.644	70.5209756097561	Belgium	Belgium	Europe & Central Asia	3	#C49A00
3.08452976874389	#FB61D7	6.316	36.3746097560976	Burkina Faso	Burkina Faso	Sub-Saharan Africa	3	#FB61D7
3.38241017167795	#C49A00	2.29	70.1956097560976	Bulgaria	Bulgaria	Europe & Central Asia	3	#C49A00
2.19194009979018	#00C094	7.132	53.2025853658537	Bahrain	Bahrain	Middle East & North Africa	3	#00C094
2.82524996452166	#FB61D7	6.801	41.5484634146341	Burundi	Burundi	Sub-Saharan Africa	3	#FB61D7
2.76863163200377	#FB61D7	6.339	35.8840487804878	Benin	Benin	Sub-Saharan Africa	3	#FB61D7
2.1304445372814	#F8766D	6.487	62.8772682926829	Brunei Darussalam	Brunei Darussalam	East Asia & Pacific	3	#F8766D
2.90705571776137	#53B400	6.672	42.9612926829268	Bolivia	Bolivia	Latin America & Caribbean	3	#53B400
6.25115166880451	#53B400	6.19	54.9587317073171	Brazil	Brazil	Latin America & Caribbean	3	#53B400
2.15527286258756	#53B400	4.496	63.5934878048781	Bahamas, The	Bahamas, The	Latin America & Caribbean	3	#53B400
2.22726043960164	#A58AFF	6.67	37.314487804878	Bhutan	Bhutan	South Asia	3	#A58AFF
2.3546004908671	#FB61D7	6.632	50.8976341463415	Botswana	Botswana	Sub-Saharan Africa	3	#FB61D7
3.41072540713634	#C49A00	2.59	68.5559268292683	Belarus	Belarus	Europe & Central Asia	3	#C49A00
2.1385299166055	#53B400	6.48	61.3918048780488	Belize	Belize	Latin America & Caribbean	3	#53B400
4.0977612582038	#00B6EB	3.753	71.3460975609756	Canada	Canada	North America	3	#00B6EB
3.94057898338576	#FB61D7	6.015	41.2335365853659	Congo, Dem. Rep.	Congo, Dem. Rep.	Sub-Saharan Africa	3	#FB61D7
2.6041396253665	#FB61D7	5.867	36.8957073170732	Central African Republic	Central African Republic	Sub-Saharan Africa	3	#FB61D7
2.49703673075652	#FB61D7	5.922	49.229512195122	Congo, Rep.	Congo, Rep.	Sub-Saharan Africa	3	#FB61D7
3.14293648251695	#C49A00	2.484	71.6448780487805	Switzerland	Switzerland	Europe & Central Asia	3	#C49A00
2.92986338389223	#FB61D7	7.427	40.5932926829268	Cote d'Ivoire	Cote d'Ivoire	Sub-Saharan Africa	3	#FB61D7
3.37389456743236	#53B400	5.543	57.4063414634146	Chile	Chile	Latin America & Caribbean	3	#53B400
3.14716941283775	#FB61D7	5.819	41.9653414634146	Cameroon	Cameroon	Sub-Saharan Africa	3	#FB61D7
14.6162375545262	#F8766D	5.523	43.7722926829268	China	China	East Asia & Pacific	3	#F8766D
3.99274904915983	#53B400	6.8	57.2438780487805	Colombia	Colombia	Latin America & Caribbean	3	#53B400
2.57391829047178	#53B400	7.295	62.1742926829268	Costa Rica	Costa Rica	Latin America & Caribbean	3	#53B400
3.32422893616525	#53B400	4.36	64.2764390243903	Cuba	Cuba	Latin America & Caribbean	3	#53B400
2.22069655529464	#FB61D7	6.922	48.9037804878049	Cape Verde	Cape Verde	Sub-Saharan Africa	3	#FB61D7
2.36783592939886	#C49A00	3.471	69.9255365853659	Cyprus	Cyprus	Europe & Central Asia	3	#C49A00
3.51895781979201	#C49A00	2.11	70.5126829268293	Czech Republic	Czech Republic	Europe & Central Asia	3	#C49A00
6.20524684972945	#C49A00	2.45	69.8263902439025	Germany	Germany	Europe & Central Asia	3	#C49A00
2.13302458650893	#00C094	7.814	39.0096829268293	Djibouti	Djibouti	Middle East & North Africa	3	#00C094
3.0526223026711	#C49A00	2.547	72.4382926829268	Denmark	Denmark	Europe & Central Asia	3	#C49A00
2.90658149429698	#53B400	7.488	52.5177317073171	Dominican Republic	Dominican Republic	Latin America & Caribbean	3	#53B400
3.66825265885491	#00C094	7.348	47.5183658536585	Algeria	Algeria	Middle East & North Africa	3	#00C094
3.05639347965159	#53B400	6.715	53.7563658536585	Ecuador	Ecuador	Latin America & Caribbean	3	#53B400
2.5411721943971	#C49A00	1.97	68.8391951219512	Estonia	Estonia	Europe & Central Asia	3	#C49A00
4.633481059371	#00C094	6.623	46.3473658536585	Egypt, Arab Rep.	Egypt, Arab Rep.	Middle East & North Africa	3	#00C094
2.58570143401542	#FB61D7	6.87	39.5283658536585	Eritrea	Eritrea	Sub-Saharan Africa	3	#FB61D7
4.7214121645283	#C49A00	2.765	69.4804878048781	Spain	Spain	Europe & Central Asia	3	#C49A00
4.33693350363588	#FB61D7	6.881	39.0686341463415	Ethiopia	Ethiopia	Sub-Saharan Africa	3	#FB61D7
3.03522543080541	#C49A00	2.689	68.8441463414634	Finland	Finland	Europe & Central Asia	3	#C49A00
2.30742008264369	#F8766D	6.281	56.3856341463415	Fiji	Fiji	East Asia & Pacific	3	#F8766D
2.08625842351425	#F8766D	6.917	57.9855853658537	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	East Asia & Pacific	3	#F8766D
5.37588131528909	#C49A00	2.87	70.1170731707317	France	France	Europe & Central Asia	3	#C49A00
2.34321280108285	#FB61D7	4.155	39.9256341463415	Gabon	Gabon	Sub-Saharan Africa	3	#FB61D7
5.56705004484349	#C49A00	2.784	70.8780487804878	United Kingdom	United Kingdom	Europe & Central Asia	3	#C49A00
2.13550306980608	#53B400	6.627	63.2096341463415	Grenada	Grenada	Latin America & Caribbean	3	#53B400
2.94293085488435	#C49A00	2.965	63.8277073170732	Georgia	Georgia	Europe & Central Asia	3	#C49A00
3.28514813404497	#FB61D7	6.789	46.3184390243902	Ghana	Ghana	Sub-Saharan Africa	3	#FB61D7
2.29525464518753	#FB61D7	5.621	33.7785609756098	Gambia, The	Gambia, The	Sub-Saharan Africa	3	#FB61D7
2.93383451210393	#FB61D7	6.429	32.4533170731707	Guinea	Guinea	Sub-Saharan Africa	3	#FB61D7
2.24053034755804	#FB61D7	5.515	37.0324878048781	Equatorial Guinea	Equatorial Guinea	Sub-Saharan Africa	3	#FB61D7
3.42152017710094	#C49A00	2.189	69.050756097561	Greece	Greece	Europe & Central Asia	3	#C49A00
3.01075405027325	#53B400	6.512	46.2756585365854	Guatemala	Guatemala	Latin America & Caribbean	3	#53B400
2.11301255058135	#F8766D	6.048	61.7252926829268	Guam	Guam	East Asia & Pacific	3	#F8766D
2.38879465168656	#FB61D7	5.771	34.7786341463415	Guinea-Bissau	Guinea-Bissau	Sub-Saharan Africa	3	#FB61D7
2.36769861389948	#53B400	6.373	53.1506585365854	Guyana	Guyana	Latin America & Caribbean	3	#53B400
2.87180036910344	#F8766D	5.213	67.5793658536585	Hong Kong SAR, China	Hong Kong SAR, China	East Asia & Pacific	3	#F8766D
2.70364580424328	#53B400	7.448	46.9036341463415	Honduras	Honduras	Latin America & Caribbean	3	#53B400
3.00097339425171	#C49A00	2.302	66.4139512195122	Croatia	Croatia	Europe & Central Asia	3	#C49A00
2.97350390622795	#53B400	6.318	42.6555609756098	Haiti	Haiti	Latin America & Caribbean	3	#53B400
3.55368556159614	#C49A00	1.941	68.9360975609756	Hungary	Hungary	Europe & Central Asia	3	#C49A00
6.67956062862559	#F8766D	5.656	45.8273658536585	Indonesia	Indonesia	East Asia & Pacific	3	#F8766D
2.82291355385057	#C49A00	3.791	69.9041219512195	Ireland	Ireland	Europe & Central Asia	3	#C49A00
2.72322805774018	#00C094	3.858	72.0065853658537	Israel	Israel	Middle East & North Africa	3	#00C094
12.5142142482252	#A58AFF	5.856	43.0957073170732	India	India	South Asia	3	#A58AFF
3.34100819814944	#00C094	6.364	49.9329268292683	Iraq	Iraq	Middle East & North Africa	3	#00C094
4.3299366889221	#00C094	6.942	45.3408048780488	Iran, Islamic Rep.	Iran, Islamic Rep.	Middle East & North Africa	3	#00C094
2.19879102407154	#C49A00	3.884	73.5034146341464	Iceland	Iceland	Europe & Central Asia	3	#C49A00
5.48972654175107	#C49A00	2.407	69.760243902439	Italy	Italy	Europe & Central Asia	3	#C49A00
2.15157359120212	#C49A00	2.481	70.7344146341463	Channel Islands	Channel Islands	Europe & Central Asia	3	#C49A00
2.62813875530524	#53B400	5.529	64.7592195121951	Jamaica	Jamaica	Latin America & Caribbean	3	#53B400
2.4596170427302	#00C094	7.802	54.5577804878049	Jordan	Jordan	Middle East & North Africa	3	#00C094
6.78356046094994	#F8766D	2.05	68.31	Japan	Japan	East Asia & Pacific	3	#F8766D
3.41841292490113	#FB61D7	7.998	47.013	Kenya	Kenya	Sub-Saharan Africa	3	#FB61D7
2.73494851966859	#C49A00	5.255	56.5483414634146	Kyrgyz Republic	Kyrgyz Republic	Europe & Central Asia	3	#C49A00
3.18797863877757	#F8766D	6.304	42.8949024390244	Cambodia	Cambodia	East Asia & Pacific	3	#F8766D
2.20752673215709	#FB61D7	6.849	43.8381463414634	Comoros	Comoros	Sub-Saharan Africa	3	#FB61D7
3.67581727221821	#F8766D	3.592	55.7175853658537	Korea, Dem. Rep.	Korea, Dem. Rep.	East Asia & Pacific	3	#F8766D
4.48947886508759	#F8766D	5.989	53.7346829268293	Korea, Rep.	Korea, Rep.	East Asia & Pacific	3	#F8766D
2.25960205892961	#00C094	7.279	62.0518292682927	Kuwait	Kuwait	Middle East & North Africa	3	#00C094
3.58302005731267	#C49A00	4.514	58.7155609756098	Kazakhstan	Kazakhstan	Europe & Central Asia	3	#C49A00
2.72056259074337	#F8766D	5.964	44.1842926829268	Lao PDR	Lao PDR	East Asia & Pacific	3	#F8766D
2.66770303756933	#00C094	5.719	61.4943658536585	Lebanon	Lebanon	Middle East & North Africa	3	#00C094
2.13519407269814	#53B400	6.931	58.179512195122	St. Lucia	St. Lucia	Latin America & Caribbean	3	#53B400
3.56440644041993	#A58AFF	5.421	58.2009756097561	Sri Lanka	Sri Lanka	South Asia	3	#A58AFF
2.52186291548209	#FB61D7	6.429	38.0174634146342	Liberia	Liberia	Sub-Saharan Africa	3	#FB61D7
2.45296112330211	#FB61D7	5.829	46.9849756097561	Lesotho	Lesotho	Sub-Saharan Africa	3	#FB61D7
