x	y	label	key	showSelected1	PANEL
1.787	76.3995609756098	United Arab Emirates	United Arab Emirates	United Arab Emirates	3
6.422	47.8988536585366	Afghanistan	Afghanistan	Afghanistan	3
1.558	76.7610975609756	Albania	Albania	Albania	3
1.735	73.6455365853658	Armenia	Armenia	Armenia	3
5.584	50.2510243902439	Angola	Angola	Angola	3
2.226	75.4640975609756	Argentina	Argentina	Argentina	3
1.39	80.0829268292683	Austria	Austria	Austria	3
1.857	81.5439024390244	Australia	Australia	Australia	3
1.713	74.8315365853659	Aruba	Aruba	Aruba	3
1.82	70.3176341463415	Azerbaijan	Azerbaijan	Azerbaijan	3
1.157	75.2504390243902	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	3
1.541	76.4130243902439	Barbados	Barbados	Barbados	3
2.296	68.3252195121951	Bangladesh	Bangladesh	Bangladesh	3
1.84	79.9829268292683	Belgium	Belgium	Belgium	3
5.887	54.4660487804878	Burkina Faso	Burkina Faso	Burkina Faso	3
1.57	73.4121951219512	Bulgaria	Bulgaria	Bulgaria	3
2.572	74.8897804878049	Bahrain	Bahrain	Bahrain	3
4.465	49.4212682926829	Burundi	Burundi	Burundi	3
5.366	55.1734146341463	Benin	Benin	Benin	3
1.7616	79.1461707317073	Bermuda	Bermuda	Bermuda	3
2.066	77.7979268292683	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	3
3.407	65.9638536585366	Bolivia	Bolivia	Bolivia	3
1.857	72.7598048780488	Brazil	Brazil	Brazil	3
1.895	74.9752682926829	Bahamas, The	Bahamas, The	Bahamas, The	3
2.476	66.5320487804878	Bhutan	Bhutan	Bhutan	3
2.804	53.0115365853659	Botswana	Botswana	Botswana	3
1.42	70.4073170731707	Belarus	Belarus	Belarus	3
2.845	75.618512195122	Belize	Belize	Belize	3
1.668	80.6617804878049	Canada	Canada	Canada	3
5.897	47.7969268292683	Congo, Dem. Rep.	Congo, Dem. Rep.	Congo, Dem. Rep.	3
4.719	46.8837073170732	Central African Republic	Central African Republic	Central African Republic	3
4.584	56.558756097561	Congo, Rep.	Congo, Rep.	Congo, Rep.	3
1.5	82.0439024390244	Switzerland	Switzerland	Switzerland	3
4.518	54.0559024390244	Cote d'Ivoire	Cote d'Ivoire	Cote d'Ivoire	3
1.876	78.7627073170732	Chile	Chile	Chile	3
4.561	50.5829268292683	Cameroon	Cameroon	Cameroon	3
1.614	73.056512195122	China	China	China	3
2.403	73.2099756097561	Colombia	Colombia	Colombia	3
1.875	79.0691707317073	Costa Rica	Costa Rica	Costa Rica	3
1.481	78.7732195121951	Cuba	Cuba	Cuba	3
2.477	73.5868048780488	Cape Verde	Cape Verde	Cape Verde	3
2.1	76.1560975609756	Curacao	Curacao	Curacao	3
1.485	79.1969512195122	Cyprus	Cyprus	Cyprus	3
1.49	77.0780487804878	Czech Republic	Czech Republic	Czech Republic	3
1.36	79.8365853658537	Germany	Germany	Germany	3
3.827	57.1450487804878	Djibouti	Djibouti	Djibouti	3
1.84	78.5975609756098	Denmark	Denmark	Denmark	3
2.615	72.9619756097561	Dominican Republic	Dominican Republic	Dominican Republic	3
2.308	72.622756097561	Algeria	Algeria	Algeria	3
2.517	75.3021951219512	Ecuador	Ecuador	Ecuador	3
1.62	74.8243902439024	Estonia	Estonia	Estonia	3
2.778	72.7341219512195	Egypt, Arab Rep.	Egypt, Arab Rep.	Egypt, Arab Rep.	3
4.543	60.5569268292683	Eritrea	Eritrea	Eritrea	3
1.39	81.4756097560976	Spain	Spain	Spain	3
4.352	58.1181707317073	Ethiopia	Ethiopia	Ethiopia	3
1.86	79.719512195122	Finland	Finland	Finland	3
2.7	69.1020243902439	Fiji	Fiji	Fiji	3
3.517	68.5830487804878	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	3
2	81.0682926829268	France	France	France	3
3.286	61.8491219512195	Gabon	Gabon	Gabon	3
1.94	80.0512195121951	United Kingdom	United Kingdom	United Kingdom	3
2.258	75.4923414634146	Grenada	Grenada	Grenada	3
1.563	73.1471463414634	Georgia	Georgia	Georgia	3
4.236	63.3881707317073	Ghana	Ghana	Ghana	3
4.977	57.8382195121951	Gambia, The	Gambia, The	Gambia, The	3
5.327	53.1699268292683	Guinea	Guinea	Guinea	3
5.259	50.544756097561	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea	3
1.52	80.1878048780488	Greece	Greece	Greece	3
4.05	70.5846341463415	Guatemala	Guatemala	Guatemala	3
2.496	75.8167804878049	Guam	Guam	Guam	3
5.142	47.313243902439	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau	3
2.289	69.1978780487805	Guyana	Guyana	Guyana	3
1.055	82.7756097560976	Hong Kong SAR, China	Hong Kong SAR, China	Hong Kong SAR, China	3
3.202	72.532	Honduras	Honduras	Honduras	3
1.5	76.1682926829268	Croatia	Croatia	Croatia	3
3.418	61.4346829268293	Haiti	Haiti	Haiti	3
1.32	73.9048780487805	Hungary	Hungary	Hungary	3
2.145	68.4709756097561	Indonesia	Indonesia	Indonesia	3
2.07	79.8878048780488	Ireland	Ireland	Ireland	3
2.96	81.4048780487805	Israel	Israel	Israel	3
2.663	64.7785609756098	India	India	India	3
4.766	68.091512195122	Iraq	Iraq	Iraq	3
1.701	72.4920731707317	Iran, Islamic Rep.	Iran, Islamic Rep.	Iran, Islamic Rep.	3
2.23	81.7512195121951	Iceland	Iceland	Iceland	3
1.41	81.3853658536585	Italy	Italy	Italy	3
1.444	79.6755365853659	Channel Islands	Channel Islands	Channel Islands	3
2.357	72.5946585365854	Jamaica	Jamaica	Jamaica	3
3.8	73.1509512195122	Jordan	Jordan	Jordan	3
1.37	82.9314634146342	Japan	Japan	Japan	3
4.755	55.8393658536585	Kenya	Kenya	Kenya	3
2.9	69.1024390243903	Kyrgyz Republic	Kyrgyz Republic	Kyrgyz Republic	3
2.659	62.0721951219512	Cambodia	Cambodia	Cambodia	3
4.986	60.2290731707317	Comoros	Comoros	Comoros	3
2.032	68.4323902439024	Korea, Dem. Rep.	Korea, Dem. Rep.	Korea, Dem. Rep.	3
1.149	80.2973170731707	Korea, Rep.	Korea, Rep.	Korea, Rep.	3
2.3368	69.6487804878049	Kosovo	Kosovo	Kosovo	3
2.298	74.4875609756098	Kuwait	Kuwait	Kuwait	3
2.6	68.4292682926829	Kazakhstan	Kazakhstan	Kazakhstan	3
2.843	66.651512195122	Lao PDR	Lao PDR	Lao PDR	3
1.819	72.2297804878049	Lebanon	Lebanon	Lebanon	3
1.997	74.2380731707317	St. Lucia	St. Lucia	St. Lucia	3
2.333	74.5666097560976	Sri Lanka	Sri Lanka	Sri Lanka	3
5.312	55.4791951219512	Liberia	Liberia	Liberia	3
3.265	46.6693658536585	Lesotho	Lesotho	Lesotho	3
1.55	72.9146341463415	Lithuania	Lithuania	Lithuania	3
1.59	80.6365853658537	Luxembourg	Luxembourg	Luxembourg	3
1.31	73.0804878048781	Latvia	Latvia	Latvia	3
