x	y	label	key	showSelected1	PANEL
2.906	74.1570487804878	United Arab Emirates	United Arab Emirates	United Arab Emirates	3
7.939	44.7213414634146	Afghanistan	Afghanistan	Afghanistan	3
2.409	73.1978048780488	Albania	Albania	Albania	3
1.762	69.9855365853659	Armenia	Armenia	Armenia	3
6.925	43.7143170731707	Angola	Angola	Angola	3
2.596	73.2864634146342	Argentina	Argentina	Argentina	3
1.37	77.5731707317073	Austria	Austria	Austria	3
1.762	78.6317073170732	Australia	Australia	Australia	3
1.94	73.6422926829268	Aruba	Aruba	Aruba	3
2	65.9233658536585	Azerbaijan	Azerbaijan	Azerbaijan	3
1.487	72.7164878048781	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	3
1.614	75.2156341463415	Barbados	Barbados	Barbados	3
3.344	63.7219756097561	Bangladesh	Bangladesh	Bangladesh	3
1.6	77.4731707317073	Belgium	Belgium	Belgium	3
6.372	49.6103414634146	Burkina Faso	Burkina Faso	Burkina Faso	3
1.11	71.0609756097561	Bulgaria	Bulgaria	Bulgaria	3
2.84	73.5431707317073	Bahrain	Bahrain	Bahrain	3
6.026	45.3384390243903	Burundi	Burundi	Burundi	3
6.12	51.9958292682927	Benin	Benin	Benin	3
2.569	75.7363658536586	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	3
4.302	62.235756097561	Bolivia	Bolivia	Bolivia	3
2.427	69.471243902439	Brazil	Brazil	Brazil	3
2.263	70.9828536585366	Bahamas, The	Bahamas, The	Bahamas, The	3
4.048	59.5100487804878	Bhutan	Bhutan	Bhutan	3
3.631	53.8417073170732	Botswana	Botswana	Botswana	3
1.27	68.4073170731707	Belarus	Belarus	Belarus	3
3.8	73.3726341463415	Belize	Belize	Belize	3
1.53	78.6624390243902	Canada	Canada	Canada	3
7.026	45.3557804878049	Congo, Dem. Rep.	Congo, Dem. Rep.	Congo, Dem. Rep.	3
5.522	44.3725609756098	Central African Republic	Central African Republic	Central African Republic	3
4.995	54.188243902439	Congo, Rep.	Congo, Rep.	Congo, Rep.	3
1.47	79.3243902439025	Switzerland	Switzerland	Switzerland	3
5.289	50.2942195121951	Cote d'Ivoire	Cote d'Ivoire	Cote d'Ivoire	3
2.192	76.0330243902439	Chile	Chile	Chile	3
5.094	50.786756097561	Cameroon	Cameroon	Cameroon	3
1.776	70.9270975609756	China	China	China	3
2.727	70.4051951219512	Colombia	Colombia	Colombia	3
2.548	77.4303658536586	Costa Rica	Costa Rica	Costa Rica	3
1.615	75.9403414634147	Cuba	Cuba	Cuba	3
4.05	68.4878048780488	Cape Verde	Cape Verde	Cape Verde	3
1.86	77.6860975609756	Cyprus	Cyprus	Cyprus	3
1.16	74.5146341463415	Czech Republic	Czech Republic	Czech Republic	3
1.36	77.4756097560976	Germany	Germany	Germany	3
5.058	53.343512195122	Djibouti	Djibouti	Djibouti	3
1.72	76.1390243902439	Denmark	Denmark	Denmark	3
2.966	70.3715609756098	Dominican Republic	Dominican Republic	Dominican Republic	3
2.845	69.3383658536585	Algeria	Algeria	Algeria	3
3.06	72.5912682926829	Ecuador	Ecuador	Ecuador	3
1.28	69.3585365853659	Estonia	Estonia	Estonia	3
3.447	67.7735853658537	Egypt, Arab Rep.	Egypt, Arab Rep.	Egypt, Arab Rep.	3
5.62	54.735756097561	Eritrea	Eritrea	Eritrea	3
1.16	78.6658536585366	Spain	Spain	Spain	3
6.414	50.7086829268293	Ethiopia	Ethiopia	Ethiopia	3
1.7	77.0907317073171	Finland	Finland	Finland	3
3.171	67.2308536585366	Fiji	Fiji	Fiji	3
4.471	67.0729024390244	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	3
1.78	78.4560975609756	France	France	France	3
4.322	60.2926829268293	Gabon	Gabon	Gabon	3
1.71	77.190243902439	United Kingdom	United Kingdom	United Kingdom	3
2.762	72.7436829268293	Grenada	Grenada	Grenada	3
1.703	71.0381219512195	Georgia	Georgia	Georgia	3
4.786	58.001243902439	Ghana	Ghana	Ghana	3
2.39	65.3365853658537	Greenland	Greenland	Greenland	3
5.772	54.5374146341464	Gambia, The	Gambia, The	Gambia, The	3
6.15	46.9789024390244	Guinea	Guinea	Guinea	3
5.847	48.5871951219512	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea	3
1.26	77.8390243902439	Greece	Greece	Greece	3
4.97	66.6674146341464	Guatemala	Guatemala	Guatemala	3
2.972	73.77	Guam	Guam	Guam	3
6.02	44.3603170731707	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau	3
2.49	63.4786341463415	Guyana	Guyana	Guyana	3
1.017	80.1317073170732	Hong Kong SAR, China	Hong Kong SAR, China	Hong Kong SAR, China	3
4.239	69.8213658536585	Honduras	Honduras	Honduras	3
1.45	72.3170731707317	Croatia	Croatia	Croatia	3
4.547	57.9648780487805	Haiti	Haiti	Haiti	3
1.32	70.5578048780488	Hungary	Hungary	Hungary	3
2.53	65.0035609756098	Indonesia	Indonesia	Indonesia	3
1.94	76.1953658536585	Ireland	Ireland	Ireland	3
2.98	78.1487804878049	Israel	Israel	Israel	3
3.27	60.8953414634146	India	India	India	3
5.374	71.1406585365854	Iraq	Iraq	Iraq	3
2.525	69.1880243902439	Iran, Islamic Rep.	Iran, Islamic Rep.	Iran, Islamic Rep.	3
2.05	79.6024390243903	Iceland	Iceland	Iceland	3
1.21	78.4268292682927	Italy	Italy	Italy	3
1.405	77.0472195121951	Channel Islands	Channel Islands	Channel Islands	3
2.655	70.3109512195122	Jamaica	Jamaica	Jamaica	3
4.226	71.8290243902439	Jordan	Jordan	Jordan	3
1.384	80.5014634146342	Japan	Japan	Japan	3
5.059	53.5119756097561	Kenya	Kenya	Kenya	3
2.648	67.0512195121951	Kyrgyz Republic	Kyrgyz Republic	Kyrgyz Republic	3
4.227	56.7671463414634	Cambodia	Cambodia	Cambodia	3
5.289	57.4112926829268	Comoros	Comoros	Comoros	3
2.182	64.3568292682927	Korea, Dem. Rep.	Korea, Dem. Rep.	Korea, Dem. Rep.	3
1.47	74.8106097560976	Korea, Rep.	Korea, Rep.	Korea, Rep.	3
2.5677	68.9512195121951	Kosovo	Kosovo	Kosovo	3
2.749	73.5823902439025	Kuwait	Kuwait	Kuwait	3
1.8	64.5609756097561	Kazakhstan	Kazakhstan	Kazakhstan	3
4.696	60.2065609756098	Lao PDR	Lao PDR	Lao PDR	3
2.613	70.331756097561	Lebanon	Lebanon	Lebanon	3
2.1	71.4536585365854	St. Lucia	St. Lucia	St. Lucia	3
2.173	69.6771463414634	Sri Lanka	Sri Lanka	Sri Lanka	3
5.971	43.958756097561	Liberia	Liberia	Liberia	3
