x	y	label	key	showSelected1	PANEL
6.816	58.3916585365854	United Arab Emirates	United Arab Emirates	United Arab Emirates	3
7.7	33.3967317073171	Afghanistan	Afghanistan	Afghanistan	3
5.329	66.1000731707317	Albania	Albania	Albania	3
3.788	68.4093902439025	Armenia	Armenia	Armenia	3
7.422	35.391512195122	Angola	Angola	Angola	3
3.051	65.7409512195122	Argentina	Argentina	Argentina	3
2.662	70.0458536585366	Austria	Austria	Austria	3
2.881	70.819512195122	Australia	Australia	Australia	3
3.625	67.699	Aruba	Aruba	Aruba	3
5.21	63.2672682926829	Azerbaijan	Azerbaijan	Azerbaijan	3
3.367	63.8224634146342	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	3
3.807	67.174243902439	Barbados	Barbados	Barbados	3
6.894	49.832243902439	Bangladesh	Bangladesh	Bangladesh	3
2.53	70.7063414634146	Belgium	Belgium	Belgium	3
6.493	38.8508780487805	Burkina Faso	Burkina Faso	Burkina Faso	3
2.03	71.2234146341464	Bulgaria	Bulgaria	Bulgaria	3
7.101	59.833512195122	Bahrain	Bahrain	Bahrain	3
6.801	43.0675853658537	Burundi	Burundi	Burundi	3
6.588	37.5101219512195	Benin	Benin	Benin	3
5.918	65.362	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	3
6.586	44.5239024390244	Bolivia	Bolivia	Bolivia	3
5.658	57.059243902439	Brazil	Brazil	Brazil	3
3.893	65.2869512195122	Bahamas, The	Bahamas, The	Bahamas, The	3
6.67	38.8856585365854	Bhutan	Bhutan	Bhutan	3
6.698	52.6327073170732	Botswana	Botswana	Botswana	3
2.29	69.6619756097561	Belarus	Belarus	Belarus	3
6.379	64.0121707317073	Belize	Belize	Belize	3
2.749	72.0043902439024	Canada	Canada	Canada	3
6.111	42.4744878048781	Congo, Dem. Rep.	Congo, Dem. Rep.	Congo, Dem. Rep.	3
5.945	39.273756097561	Central African Republic	Central African Republic	Central African Republic	3
6.138	51.8817317073171	Congo, Rep.	Congo, Rep.	Congo, Rep.	3
2.472	72.3356097560976	Switzerland	Switzerland	Switzerland	3
7.757	41.6504878048781	Cote d'Ivoire	Cote d'Ivoire	Cote d'Ivoire	3
4.799	59.8456097560976	Chile	Chile	Chile	3
6.043	44.158512195122	Cameroon	Cameroon	Cameroon	3
5.914	54.2011219512195	China	China	China	3
6.422	59.4480731707317	Colombia	Colombia	Colombia	3
6.328	64.8801463414634	Costa Rica	Costa Rica	Costa Rica	3
4.54	67.4373658536585	Cuba	Cuba	Cuba	3
6.99	50.1907804878049	Cape Verde	Cape Verde	Cape Verde	3
3.01	71.4527804878049	Cyprus	Cyprus	Cyprus	3
2.02	70.3848780487805	Czech Republic	Czech Republic	Czech Republic	3
2.53	70.5085609756098	Germany	Germany	Germany	3
7.685	41.3787804878049	Djibouti	Djibouti	Djibouti	3
2.615	72.4441463414634	Denmark	Denmark	Denmark	3
6.904	55.9543170731707	Dominican Republic	Dominican Republic	Dominican Republic	3
7.39	50.4543414634146	Algeria	Algeria	Algeria	3
6.592	56.2207804878049	Ecuador	Ecuador	Ecuador	3
1.92	69.7390975609756	Estonia	Estonia	Estonia	3
6.327	48.5550975609756	Egypt, Arab Rep.	Egypt, Arab Rep.	Egypt, Arab Rep.	3
6.733	41.6175609756098	Eritrea	Eritrea	Eritrea	3
2.912	71.0551219512195	Spain	Spain	Spain	3
6.881	41.6514634146342	Ethiopia	Ethiopia	Ethiopia	3
2.324	69.4770731707317	Finland	Finland	Finland	3
5.278	58.4217317073171	Fiji	Fiji	Fiji	3
6.9	59.9815853658537	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	3
2.8	70.9609756097561	France	France	France	3
4.42	43.1694878048781	Gabon	Gabon	Gabon	3
2.783	71.5731707317073	United Kingdom	United Kingdom	United Kingdom	3
5.3	63.7150975609756	Grenada	Grenada	Grenada	3
2.737	65.8107073170732	Georgia	Georgia	Georgia	3
6.937	47.5802195121951	Ghana	Ghana	Ghana	3
5.884	35.3063170731707	Gambia, The	Gambia, The	Gambia, The	3
6.726	32.9195365853659	Guinea	Guinea	Guinea	3
5.619	38.5315853658537	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea	3
2.376	70.5771463414634	Greece	Greece	Greece	3
6.36	49.1869512195122	Guatemala	Guatemala	Guatemala	3
5.187	64.1190243902439	Guam	Guam	Guam	3
5.045	36.1298780487805	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau	3
6.139	54.6652195121951	Guyana	Guyana	Guyana	3
4.246	69.9614878048781	Hong Kong SAR, China	Hong Kong SAR, China	Hong Kong SAR, China	3
7.435	50.1205853658537	Honduras	Honduras	Honduras	3
2.141	67.9763170731707	Croatia	Croatia	Croatia	3
6.109	45.3738536585366	Haiti	Haiti	Haiti	3
1.89	69.8224390243902	Hungary	Hungary	Hungary	3
5.599	49.258243902439	Indonesia	Indonesia	Indonesia	3
