x	y	label	key	showSelected1	PANEL
5.344	69.0996097560976	United Arab Emirates	United Arab Emirates	United Arab Emirates	3
7.763	39.5269512195122	Afghanistan	Afghanistan	Afghanistan	3
3.985	70.0004634146341	Albania	Albania	Albania	3
2.373	70.6587317073171	Armenia	Armenia	Armenia	3
7.201	40.2902195121951	Angola	Angola	Angola	3
3.27	69.7417804878049	Argentina	Argentina	Argentina	3
1.67	72.7580487804878	Austria	Austria	Austria	3
1.935	74.6634146341463	Australia	Australia	Australia	3
2.377	72.4623414634146	Aruba	Aruba	Aruba	3
3.179	64.7164390243903	Azerbaijan	Azerbaijan	Azerbaijan	3
2.05	70.5480731707317	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	3
1.96	72.2553902439025	Barbados	Barbados	Barbados	3
6.232	55.8089268292683	Bangladesh	Bangladesh	Bangladesh	3
1.67	73.6217073170732	Belgium	Belgium	Belgium	3
7.074	46.7850487804878	Burkina Faso	Burkina Faso	Burkina Faso	3
2.01	71.5719512195122	Bulgaria	Bulgaria	Bulgaria	3
4.803	70.2622926829268	Bahrain	Bahrain	Bahrain	3
6.597	47.225512195122	Burundi	Burundi	Burundi	3
7.025	45.5922682926829	Benin	Benin	Benin	3
4.103	71.035756097561	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	3
5.423	52.738243902439	Bolivia	Bolivia	Bolivia	3
3.966	62.8944390243903	Brazil	Brazil	Brazil	3
2.994	67.9644634146342	Bahamas, The	Bahamas, The	Bahamas, The	3
6.501	46.9834878048781	Bhutan	Bhutan	Bhutan	3
6.125	60.9659512195122	Botswana	Botswana	Botswana	3
2.02	70.3248048780488	Belarus	Belarus	Belarus	3
5.684	70.4672926829268	Belize	Belize	Belize	3
1.7	75.4785365853659	Canada	Canada	Canada	3
6.638	45.9631951219512	Congo, Dem. Rep.	Congo, Dem. Rep.	Congo, Dem. Rep.	3
5.955	49.1763414634146	Central African Republic	Central African Republic	Central African Republic	3
6.112	56.4593414634146	Congo, Rep.	Congo, Rep.	Congo, Rep.	3
1.55	75.6931707317073	Switzerland	Switzerland	Switzerland	3
7.501	51.9206585365854	Cote d'Ivoire	Cote d'Ivoire	Cote d'Ivoire	3
2.656	69.8580731707317	Chile	Chile	Chile	3
6.425	51.5930731707317	Cameroon	Cameroon	Cameroon	3
2.589	67.2629268292683	China	China	China	3
3.867	66.0129756097561	Colombia	Colombia	Colombia	3
