x	y	label	key	showSelected1	PANEL
3.394	73.4348536585366	United Arab Emirates	United Arab Emirates	United Arab Emirates	3
8.058	43.8409024390244	Afghanistan	Afghanistan	Afghanistan	3
2.604	71.8702926829268	Albania	Albania	Albania	3
2.053	68.6204634146342	Armenia	Armenia	Armenia	3
7.03	42.0509268292683	Angola	Angola	Angola	3
2.774	72.6236341463415	Argentina	Argentina	Argentina	3
1.4	76.7156097560976	Austria	Austria	Austria	3
1.822	77.8292682926829	Australia	Australia	Australia	3
2.064	73.5636097560976	Aruba	Aruba	Aruba	3
2.29	64.5758292682927	Azerbaijan	Azerbaijan	Azerbaijan	3
1.524	68.0681951219512	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	3
1.688	74.9593658536585	Barbados	Barbados	Barbados	3
3.723	62.1226829268293	Bangladesh	Bangladesh	Bangladesh	3
1.57	76.8407317073171	Belgium	Belgium	Belgium	3
6.558	48.979756097561	Burkina Faso	Burkina Faso	Burkina Faso	3
1.23	71.0534146341464	Bulgaria	Bulgaria	Bulgaria	3
3.085	73.1470243902439	Bahrain	Bahrain	Bahrain	3
6.316	44.588512195122	Burundi	Burundi	Burundi	3
6.364	50.9412682926829	Benin	Benin	Benin	3
2.929	74.9674146341464	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	3
4.575	61.0958780487805	Bolivia	Bolivia	Bolivia	3
2.502	68.3406341463415	Brazil	Brazil	Brazil	3
2.514	70.0563658536585	Bahamas, The	Bahamas, The	Bahamas, The	3
4.7	56.7233902439024	Bhutan	Bhutan	Bhutan	3
3.989	59.1978048780488	Botswana	Botswana	Botswana	3
1.386	68.4609756097561	Belarus	Belarus	Belarus	3
4.108	73.1276097560976	Belize	Belize	Belize	3
1.639	77.9775609756098	Canada	Canada	Canada	3
7.125	45.8788048780488	Congo, Dem. Rep.	Congo, Dem. Rep.	Congo, Dem. Rep.	3
5.596	46.1062926829268	Central African Republic	Central African Republic	Central African Republic	3
5.096	54.6093902439024	Congo, Rep.	Congo, Rep.	Congo, Rep.	3
1.47	78.4170731707317	Switzerland	Switzerland	Switzerland	3
5.581	51.0513658536585	Cote d'Ivoire	Cote d'Ivoire	Cote d'Ivoire	3
2.388	75.0414634146342	Chile	Chile	Chile	3
5.384	51.9919024390244	Cameroon	Cameroon	Cameroon	3
1.868	70.4247317073171	China	China	China	3
2.872	69.4366829268293	Colombia	Colombia	Colombia	3
2.758	76.8088048780488	Costa Rica	Costa Rica	Costa Rica	3
1.614	75.206756097561	Cuba	Cuba	Cuba	3
4.55	67.1823170731707	Cape Verde	Cape Verde	Cape Verde	3
2.124	77.2623170731707	Cyprus	Cyprus	Cyprus	3
1.278	73.0748780487805	Czech Republic	Czech Republic	Czech Republic	3
1.25	76.4219512195122	Germany	Germany	Germany	3
5.486	52.6241951219512	Djibouti	Djibouti	Djibouti	3
1.807	75.2126829268293	Denmark	Denmark	Denmark	3
3.13	69.5917317073171	Dominican Republic	Dominican Republic	Dominican Republic	3
3.446	68.4658780487805	Algeria	Algeria	Algeria	3
3.226	71.252	Ecuador	Ecuador	Ecuador	3
1.32	67.5439024390244	Estonia	Estonia	Estonia	3
3.659	65.5934634146342	Egypt, Arab Rep.	Egypt, Arab Rep.	Egypt, Arab Rep.	3
5.889	52.4046097560976	Eritrea	Eritrea	Eritrea	3
1.18	77.9807317073171	Spain	Spain	Spain	3
6.805	49.3136341463415	Ethiopia	Ethiopia	Ethiopia	3
1.81	76.409512195122	Finland	Finland	Finland	3
3.276	66.6389024390244	Fiji	Fiji	Fiji	3
4.664	66.759756097561	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	3
1.74	77.7512195121951	France	France	France	3
4.774	61.0976097560976	Gabon	Gabon	Gabon	3
1.71	76.8365853658537	United Kingdom	United Kingdom	United Kingdom	3
3.116	71.6853658536585	Grenada	Grenada	Grenada	3
1.88	70.4902682926829	Georgia	Georgia	Georgia	3
5.058	57.9929268292683	Ghana	Ghana	Ghana	3
5.933	53.7135365853659	Gambia, The	Gambia, The	Gambia, The	3
6.393	45.6518536585366	Guinea	Guinea	Guinea	3
5.897	48.2426097560976	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea	3
1.32	77.5853658536585	Greece	Greece	Greece	3
5.237	64.9863902439024	Guatemala	Guatemala	Guatemala	3
3.067	73.1750731707317	Guam	Guam	Guam	3
6.312	43.6752926829268	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau	3
