x	y	label	key	showSelected1	PANEL
1.906	76.0384390243903	United Arab Emirates	United Arab Emirates	United Arab Emirates	3
6.7	47.2053170731707	Afghanistan	Afghanistan	Afghanistan	3
1.635	76.4734146341464	Albania	Albania	Albania	3
1.731	73.3278292682927	Armenia	Armenia	Armenia	3
5.898	49.4352926829268	Angola	Angola	Angola	3
2.254	75.1149756097561	Argentina	Argentina	Argentina	3
1.38	79.9829268292683	Austria	Austria	Austria	3
1.931	81.2926829268293	Australia	Australia	Australia	3
1.74	74.5282926829268	Aruba	Aruba	Aruba	3
1.97	69.7486585365854	Azerbaijan	Azerbaijan	Azerbaijan	3
1.179	74.9686097560976	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	3
1.518	76.1293658536585	Barbados	Barbados	Barbados	3
2.427	67.6666585365854	Bangladesh	Bangladesh	Bangladesh	3
1.82	79.7829268292683	Belgium	Belgium	Belgium	3
5.961	53.4769512195122	Burkina Faso	Burkina Faso	Burkina Faso	3
1.42	72.6634146341463	Bulgaria	Bulgaria	Bulgaria	3
2.609	74.6312926829268	Bahrain	Bahrain	Bahrain	3
4.736	48.5466341463415	Burundi	Burundi	Burundi	3
5.511	54.4307317073171	Benin	Benin	Benin	3
1.7568	78.8614390243903	Bermuda	Bermuda	Bermuda	3
2.119	77.5241951219512	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	3
3.551	65.3477317073171	Bolivia	Bolivia	Bolivia	3
1.944	72.1099512195122	Brazil	Brazil	Brazil	3
1.876	74.3654390243903	Bahamas, The	Bahamas, The	Bahamas, The	3
2.668	65.7590975609756	Bhutan	Bhutan	Bhutan	3
2.91	52.0689512195122	Botswana	Botswana	Botswana	3
1.37	70.2034146341464	Belarus	Belarus	Belarus	3
2.971	75.1118536585366	Belize	Belize	Belize	3
1.6589	80.8043902439024	Canada	Canada	Canada	3
6.152	47.3492926829268	Congo, Dem. Rep.	Congo, Dem. Rep.	Congo, Dem. Rep.	3
4.903	45.4825365853659	Central African Republic	Central African Republic	Central African Republic	3
4.665	55.7704146341463	Congo, Rep.	Congo, Rep.	Congo, Rep.	3
1.46	81.7414634146342	Switzerland	Switzerland	Switzerland	3
4.691	52.7258780487805	Cote d'Ivoire	Cote d'Ivoire	Cote d'Ivoire	3
1.904	78.5342682926829	Chile	Chile	Chile	3
4.696	49.8151707317073	Cameroon	Cameroon	Cameroon	3
1.643	72.6125853658537	China	China	China	3
2.454	72.7537804878049	Colombia	Colombia	Colombia	3
1.954	78.8214146341464	Costa Rica	Costa Rica	Costa Rica	3
1.52	78.285243902439	Cuba	Cuba	Cuba	3
2.659	73.0108536585366	Cape Verde	Cape Verde	Cape Verde	3
2	75.3634146341464	Curacao	Curacao	Curacao	3
1.503	78.8579024390244	Cyprus	Cyprus	Cyprus	3
1.44	76.7243902439025	Czech Republic	Czech Republic	Czech Republic	3
1.37	79.5341463414634	Germany	Germany	Germany	3
4.005	56.3565365853659	Djibouti	Djibouti	Djibouti	3
1.84	78.1951219512195	Denmark	Denmark	Denmark	3
2.686	72.5044634146342	Dominican Republic	Dominican Republic	Dominican Republic	3
2.383	72.1509024390244	Algeria	Algeria	Algeria	3
2.599	75.0049512195122	Ecuador	Ecuador	Ecuador	3
1.63	72.8146341463415	Estonia	Estonia	Estonia	3
2.877	72.1922195121951	Egypt, Arab Rep.	Egypt, Arab Rep.	Egypt, Arab Rep.	3
4.732	59.6392195121951	Eritrea	Eritrea	Eritrea	3
1.39	80.8731707317073	Spain	Spain	Spain	3
4.703	56.7239268292683	Ethiopia	Ethiopia	Ethiopia	3
1.83	79.2634146341464	Finland	Finland	Finland	3
2.774	68.8316341463415	Fiji	Fiji	Fiji	3
3.661	68.2274878048781	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	3
1.98	80.8146341463415	France	France	France	3
3.386	60.8991463414634	Gabon	Gabon	Gabon	3
1.9	79.4487804878049	United Kingdom	United Kingdom	United Kingdom	3
2.301	75.146756097561	Grenada	Grenada	Grenada	3
1.571	72.8413414634146	Georgia	Georgia	Georgia	3
4.352	62.300243902439	Ghana	Ghana	Ghana	3
2.23	68.4390243902439	Greenland	Greenland	Greenland	3
5.133	57.2200487804878	Gambia, The	Gambia, The	Gambia, The	3
5.483	52.1885609756098	Guinea	Guinea	Guinea	3
5.393	49.9526341463415	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea	3
1.41	79.4390243902439	Greece	Greece	Greece	3
4.199	70.1250487804878	Guatemala	Guatemala	Guatemala	3
2.556	75.4598292682927	Guam	Guam	Guam	3
5.303	46.6426829268293	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau	3
2.34	68.3481707317073	Guyana	Guyana	Guyana	3
1.028	82.3268292682927	Hong Kong SAR, China	Hong Kong SAR, China	Hong Kong SAR, China	3
3.339	71.9589024390244	Honduras	Honduras	Honduras	3
1.4	75.7056097560976	Croatia	Croatia	Croatia	3
3.58	60.6877317073171	Haiti	Haiti	Haiti	3
1.32	73.1512195121951	Hungary	Hungary	Hungary	3
2.21	67.7095853658537	Indonesia	Indonesia	Indonesia	3
2.01	79.0414634146342	Ireland	Ireland	Ireland	3
2.9	85.1146341463415	Israel	Israel	Israel	3
2.742	64.0685365853659	India	India	India	3
4.887	67.8640731707317	Iraq	Iraq	Iraq	3
1.759	71.9346341463415	Iran, Islamic Rep.	Iran, Islamic Rep.	Iran, Islamic Rep.	3
2.09	81.4536585365854	Iceland	Iceland	Iceland	3
1.37	81.2853658536585	Italy	Italy	Italy	3
1.421	79.300756097561	Channel Islands	Channel Islands	Channel Islands	3
2.414	72.0408048780488	Jamaica	Jamaica	Jamaica	3
3.8	72.8869268292683	Jordan	Jordan	Jordan	3
1.34	82.5070731707317	Japan	Japan	Japan	3
4.83	54.3860243902439	Kenya	Kenya	Kenya	3
2.8	67.8463414634146	Kyrgyz Republic	Kyrgyz Republic	Kyrgyz Republic	3
2.84	61.0645853658537	Cambodia	Cambodia	Cambodia	3
5.112	59.53	Comoros	Comoros	Comoros	3
