x	y	label	key	showSelected1	PANEL
6.91	52.6601463414634	United Arab Emirates	United Arab Emirates	United Arab Emirates	3
7.7	31.4752926829268	Afghanistan	Afghanistan	Afghanistan	3
5.891	63.2734634146342	Albania	Albania	Albania	3
4.512	66.2754634146342	Armenia	Armenia	Armenia	3
7.354	33.3862195121951	Angola	Angola	Angola	3
3.1	65.2966341463415	Argentina	Argentina	Argentina	3
2.799	69.5773170731707	Austria	Austria	Austria	3
3.54	70.9731707317073	Australia	Australia	Australia	3
4.655	65.9880243902439	Aruba	Aruba	Aruba	3
5.596	61.2391707317073	Azerbaijan	Azerbaijan	Azerbaijan	3
3.954	60.8818536585366	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	3
4.313	65.0817804878049	Barbados	Barbados	Barbados	3
6.758	48.2351219512195	Bangladesh	Bangladesh	Bangladesh	3
2.644	70.5209756097561	Belgium	Belgium	Belgium	3
6.316	36.3746097560976	Burkina Faso	Burkina Faso	Burkina Faso	3
2.29	70.1956097560976	Bulgaria	Bulgaria	Bulgaria	3
7.132	53.2025853658537	Bahrain	Bahrain	Bahrain	3
6.801	41.5484634146341	Burundi	Burundi	Burundi	3
6.339	35.8840487804878	Benin	Benin	Benin	3
6.487	62.8772682926829	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	3
6.672	42.9612926829268	Bolivia	Bolivia	Bolivia	3
6.19	54.9587317073171	Brazil	Brazil	Brazil	3
4.496	63.5934878048781	Bahamas, The	Bahamas, The	Bahamas, The	3
6.67	37.314487804878	Bhutan	Bhutan	Bhutan	3
6.632	50.8976341463415	Botswana	Botswana	Botswana	3
2.59	68.5559268292683	Belarus	Belarus	Belarus	3
6.48	61.3918048780488	Belize	Belize	Belize	3
3.753	71.3460975609756	Canada	Canada	Canada	3
6.015	41.2335365853659	Congo, Dem. Rep.	Congo, Dem. Rep.	Congo, Dem. Rep.	3
5.867	36.8957073170732	Central African Republic	Central African Republic	Central African Republic	3
5.922	49.229512195122	Congo, Rep.	Congo, Rep.	Congo, Rep.	3
2.484	71.6448780487805	Switzerland	Switzerland	Switzerland	3
7.427	40.5932926829268	Cote d'Ivoire	Cote d'Ivoire	Cote d'Ivoire	3
5.543	57.4063414634146	Chile	Chile	Chile	3
5.819	41.9653414634146	Cameroon	Cameroon	Cameroon	3
5.523	43.7722926829268	China	China	China	3
6.8	57.2438780487805	Colombia	Colombia	Colombia	3
7.295	62.1742926829268	Costa Rica	Costa Rica	Costa Rica	3
4.36	64.2764390243903	Cuba	Cuba	Cuba	3
6.922	48.9037804878049	Cape Verde	Cape Verde	Cape Verde	3
3.471	69.9255365853659	Cyprus	Cyprus	Cyprus	3
2.11	70.5126829268293	Czech Republic	Czech Republic	Czech Republic	3
2.45	69.8263902439025	Germany	Germany	Germany	3
