x	y	label	key	showSelected1	PANEL
3.584	73.1870975609756	United Arab Emirates	United Arab Emirates	United Arab Emirates	3
8.052	43.5426585365854	Afghanistan	Afghanistan	Afghanistan	3
2.683	71.6177317073171	Albania	Albania	Albania	3
2.176	68.2789268292683	Armenia	Armenia	Armenia	3
7.063	41.7162195121951	Angola	Angola	Angola	3
2.827	72.3984390243903	Argentina	Argentina	Argentina	3
1.44	76.4570731707317	Austria	Austria	Austria	3
1.842	77.8780487804878	Australia	Australia	Australia	3
2.108	73.535756097561	Aruba	Aruba	Aruba	3
2.52	64.2815853658537	Azerbaijan	Azerbaijan	Azerbaijan	3
1.534	66.730243902439	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	3
1.705	74.8740731707317	Barbados	Barbados	Barbados	3
3.867	61.5832195121951	Bangladesh	Bangladesh	Bangladesh	3
1.55	76.6917073170732	Belgium	Belgium	Belgium	3
6.62	48.8308292682927	Burkina Faso	Burkina Faso	Burkina Faso	3
1.37	71.2087804878049	Bulgaria	Bulgaria	Bulgaria	3
3.188	73.0138048780488	Bahrain	Bahrain	Bahrain	3
6.381	44.5784634146342	Burundi	Burundi	Burundi	3
6.446	50.5224146341464	Benin	Benin	Benin	3
3.064	74.7098780487805	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	3
4.663	60.6863902439024	Bolivia	Bolivia	Bolivia	3
2.537	67.9408780487805	Brazil	Brazil	Brazil	3
2.566	69.8130975609756	Bahamas, The	Bahamas, The	Bahamas, The	3
4.929	55.8469756097561	Bhutan	Bhutan	Bhutan	3
4.117	60.7116341463415	Botswana	Botswana	Botswana	3
1.51	68.7682926829268	Belarus	Belarus	Belarus	3
4.201	73.0197317073171	Belize	Belize	Belize	3
1.6695	77.8619512195122	Canada	Canada	Canada	3
7.138	46.1999024390244	Congo, Dem. Rep.	Congo, Dem. Rep.	Congo, Dem. Rep.	3
5.622	46.7385853658537	Central African Republic	Central African Republic	Central African Republic	3
5.137	54.8562195121951	Congo, Rep.	Congo, Rep.	Congo, Rep.	3
1.49	78.35	Switzerland	Switzerland	Switzerland	3
5.706	51.3852195121951	Cote d'Ivoire	Cote d'Ivoire	Cote d'Ivoire	3
2.453	74.7656829268293	Chile	Chile	Chile	3
5.502	52.3505609756098	Cameroon	Cameroon	Cameroon	3
1.927	70.2429268292683	China	China	China	3
2.92	69.1393414634147	Colombia	Colombia	Colombia	3
2.835	76.5954390243902	Costa Rica	Costa Rica	Costa Rica	3
1.628	74.9738536585366	Cuba	Cuba	Cuba	3
4.708	66.7704390243903	Cape Verde	Cape Verde	Cape Verde	3
2.206	77.1159024390244	Cyprus	Cyprus	Cyprus	3
1.44	72.9726829268293	Czech Republic	Czech Republic	Czech Republic	3
1.24	76.2707317073171	Germany	Germany	Germany	3
5.633	52.3790731707317	Djibouti	Djibouti	Djibouti	3
1.806	75.3751219512195	Denmark	Denmark	Denmark	3
3.195	69.2971219512195	Dominican Republic	Dominican Republic	Dominican Republic	3
3.697	68.2178780487805	Algeria	Algeria	Algeria	3
3.292	70.7894878048781	Ecuador	Ecuador	Ecuador	3
1.37	66.5	Estonia	Estonia	Estonia	3
3.757	64.8499756097561	Egypt, Arab Rep.	Egypt, Arab Rep.	Egypt, Arab Rep.	3
5.97	51.5528780487805	Eritrea	Eritrea	Eritrea	3
1.2	77.9014634146342	Spain	Spain	Spain	3
6.898	48.8530487804878	Ethiopia	Ethiopia	Ethiopia	3
1.85	76.3956097560976	Finland	Finland	Finland	3
3.305	66.4335365853659	Fiji	Fiji	Fiji	3
