x	y	label	key	showSelected1	PANEL
2.086	75.6604634146342	United Arab Emirates	United Arab Emirates	United Arab Emirates	3
6.989	46.6164146341463	Afghanistan	Afghanistan	Afghanistan	3
1.764	76.112	Albania	Albania	Albania	3
1.724	72.9007073170732	Armenia	Armenia	Armenia	3
6.233	48.5384390243903	Angola	Angola	Angola	3
2.287	74.7414634146342	Argentina	Argentina	Argentina	3
1.41	79.3317073170732	Austria	Austria	Austria	3
1.807	80.8414634146341	Australia	Australia	Australia	3
1.77	74.2249756097561	Aruba	Aruba	Aruba	3
2	68.9227317073171	Azerbaijan	Azerbaijan	Azerbaijan	3
1.212	74.7236341463415	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	3
1.501	75.9009512195122	Barbados	Barbados	Barbados	3
2.601	66.9322926829268	Bangladesh	Bangladesh	Bangladesh	3
1.76	78.9804878048781	Belgium	Belgium	Belgium	3
6.036	52.4351951219512	Burkina Faso	Burkina Faso	Burkina Faso	3
1.32	72.5609756097561	Bulgaria	Bulgaria	Bulgaria	3
2.618	74.3877317073171	Bahrain	Bahrain	Bahrain	3
5.028	47.7514634146342	Burundi	Burundi	Burundi	3
5.64	53.8137317073171	Benin	Benin	Benin	3
1.752	78.5767073170732	Bermuda	Bermuda	Bermuda	3
2.179	77.2285853658537	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	3
3.721	64.7040487804878	Bolivia	Bolivia	Bolivia	3
2.068	71.5295365853659	Brazil	Brazil	Brazil	3
1.854	73.5836585365854	Bahamas, The	Bahamas, The	Bahamas, The	3
2.914	64.8806341463415	Bhutan	Bhutan	Bhutan	3
3.019	50.4465609756098	Botswana	Botswana	Botswana	3
1.21	68.8512195121951	Belarus	Belarus	Belarus	3
3.124	74.5368780487805	Belize	Belize	Belize	3
1.54	80.2926829268293	Canada	Canada	Canada	3
6.409	46.9916829268293	Congo, Dem. Rep.	Congo, Dem. Rep.	Congo, Dem. Rep.	3
5.088	44.3475609756098	Central African Republic	Central African Republic	Central African Republic	3
4.748	55.0648536585366	Congo, Rep.	Congo, Rep.	Congo, Rep.	3
1.42	81.2365853658537	Switzerland	Switzerland	Switzerland	3
4.858	51.5755609756098	Cote d'Ivoire	Cote d'Ivoire	Cote d'Ivoire	3
1.939	78.2749756097561	Chile	Chile	Chile	3
4.807	49.4124146341463	Cameroon	Cameroon	Cameroon	3
1.668	72.1713170731707	China	China	China	3
2.496	72.2797804878049	Colombia	Colombia	Colombia	3
2.067	78.564243902439	Costa Rica	Costa Rica	Costa Rica	3
1.57	77.6831951219512	Cuba	Cuba	Cuba	3
2.899	72.1406585365854	Cape Verde	Cape Verde	Cape Verde	3
1.529	78.5739512195122	Cyprus	Cyprus	Cyprus	3
1.28	75.9243902439025	Czech Republic	Czech Republic	Czech Republic	3
1.34	78.9317073170732	Germany	Germany	Germany	3
4.215	55.5500243902439	Djibouti	Djibouti	Djibouti	3
1.8	77.8439024390244	Denmark	Denmark	Denmark	3
2.752	72.0766829268293	Dominican Republic	Dominican Republic	Dominican Republic	3
2.442	71.6461463414634	Algeria	Algeria	Algeria	3
2.69	74.6992926829268	Ecuador	Ecuador	Ecuador	3
1.5	72.5682926829268	Estonia	Estonia	Estonia	3
2.989	71.5286829268293	Egypt, Arab Rep.	Egypt, Arab Rep.	Egypt, Arab Rep.	3
4.931	58.6642682926829	Eritrea	Eritrea	Eritrea	3
1.34	80.1707317073171	Spain	Spain	Spain	3
5.091	55.1566585365854	Ethiopia	Ethiopia	Ethiopia	3
1.8	78.8170731707317	Finland	Finland	Finland	3
2.86	68.515243902439	Fiji	Fiji	Fiji	3
3.824	67.8998536585366	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	3
1.94	80.1146341463415	France	France	France	3
3.531	60.0055853658537	Gabon	Gabon	Gabon	3
1.78	79.0487804878049	United Kingdom	United Kingdom	United Kingdom	3
2.345	74.7642682926829	Grenada	Grenada	Grenada	3
1.573	72.5887804878049	Georgia	Georgia	Georgia	3
4.447	61.0383170731707	Ghana	Ghana	Ghana	3
2.3	68.4853658536586	Greenland	Greenland	Greenland	3
5.281	56.6400731707317	Gambia, The	Gambia, The	Gambia, The	3
5.628	51.1356585365854	Guinea	Guinea	Guinea	3
5.511	49.4002926829268	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea	3
1.33	79.2390243902439	Greece	Greece	Greece	3
4.369	69.6478536585366	Guatemala	Guatemala	Guatemala	3
2.63	75.1039512195122	Guam	Guam	Guam	3
5.462	46.1096585365854	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau	3
2.382	67.3033170731707	Guyana	Guyana	Guyana	3
0.966	81.5804878048781	Hong Kong SAR, China	Hong Kong SAR, China	Hong Kong SAR, China	3
3.495	71.4388536585366	Honduras	Honduras	Honduras	3
1.41	75.2446341463415	Croatia	Croatia	Croatia	3
3.755	59.8734390243903	Haiti	Haiti	Haiti	3
1.31	72.6487804878049	Hungary	Hungary	Hungary	3
2.282	67.0733658536585	Indonesia	Indonesia	Indonesia	3
1.87	78.479512195122	Ireland	Ireland	Ireland	3
2.84	80.1512195121951	Israel	Israel	Israel	3
2.83	63.367243902439	India	India	India	3
4.997	68.4636341463415	Iraq	Iraq	Iraq	3
1.825	71.3330975609756	Iran, Islamic Rep.	Iran, Islamic Rep.	Iran, Islamic Rep.	3
2.05	81.5024390243902	Iceland	Iceland	Iceland	3
1.32	80.5804878048781	Italy	Italy	Italy	3
1.411	78.8448780487805	Channel Islands	Channel Islands	Channel Islands	3
2.471	71.4794146341464	Jamaica	Jamaica	Jamaica	3
3.6	72.6450243902439	Jordan	Jordan	Jordan	3
1.26	81.9251219512195	Japan	Japan	Japan	3
4.907	53.0095609756098	Kenya	Kenya	Kenya	3
2.5	67.9560975609756	Kyrgyz Republic	Kyrgyz Republic	Kyrgyz Republic	3
3.06	59.9793902439024	Cambodia	Cambodia	Cambodia	3
3.44	60.9487804878049	Kiribati	Kiribati	Kiribati	3
5.216	58.9784146341464	Comoros	Comoros	Comoros	3
2.043	68.1954878048781	Korea, Dem. Rep.	Korea, Dem. Rep.	Korea, Dem. Rep.	3
1.076	78.4326829268293	Korea, Rep.	Korea, Rep.	Korea, Rep.	3
2.6473	68.6909756097561	Kosovo	Kosovo	Kosovo	3
2.239	74.1132926829268	Kuwait	Kuwait	Kuwait	3
2.22	65.909756097561	Kazakhstan	Kazakhstan	Kazakhstan	3
3.311	64.4622682926829	Lao PDR	Lao PDR	Lao PDR	3
1.939	71.4895121951219	Lebanon	Lebanon	Lebanon	3
2.046	72.7392682926829	St. Lucia	St. Lucia	St. Lucia	3
2.331	73.9893414634146	Sri Lanka	Sri Lanka	Sri Lanka	3
5.563	51.9430243902439	Liberia	Liberia	Liberia	3
3.564	44.1711707317073	Lesotho	Lesotho	Lesotho	3
1.27	71.2536585365854	Lithuania	Lithuania	Lithuania	3
1.63	79.4317073170732	Luxembourg	Luxembourg	Luxembourg	3
1.31	71.3560975609756	Latvia	Latvia	Latvia	3
2.865	73.6352926829268	Libya	Libya	Libya	3
2.429	70.4174634146341	Morocco	Morocco	Morocco	3
1.488	67.7795365853659	Moldova	Moldova	Moldova	3
1.736	74.0152682926829	Montenegro	Montenegro	Montenegro	3
5.04	64.1121707317073	Madagascar	Madagascar	Madagascar	3
1.497	73.7457073170732	Macedonia, FYR	Macedonia, FYR	Macedonia, FYR	3
6.599	48.9261951219512	Mali	Mali	Mali	3
2.142	62.8588780487805	Myanmar	Myanmar	Myanmar	3
2.272	66.0523658536585	Mongolia	Mongolia	Mongolia	3
0.887	79.5745853658537	Macao SAR, China	Macao SAR, China	Macao SAR, China	3
4.875	57.2310243902439	Mauritania	Mauritania	Mauritania	3
1.38	79.5048780487805	Malta	Malta	Malta	3
1.82	72.4321951219512	Mauritius	Mauritius	Mauritius	3
2.134	74.3711463414634	Maldives	Maldives	Maldives	3
6.005	48.9380487804878	Malawi	Malawi	Malawi	3
2.483	75.4989024390244	Mexico	Mexico	Mexico	3
2.83	72.9882926829268	Malaysia	Malaysia	Malaysia	3
5.322	48.0171463414634	Mozambique	Mozambique	Mozambique	3
3.593	58.5441219512195	Namibia	Namibia	Namibia	3
2.2	75.1682926829268	New Caledonia	New Caledonia	New Caledonia	3
7.3	51.6729024390244	Niger	Niger	Niger	3
5.701	49.0047073170732	Nigeria	Nigeria	Nigeria	3
2.85	71.9728048780488	Nicaragua	Nicaragua	Nicaragua	3
1.71	79.3463414634146	Netherlands	Netherlands	Netherlands	3
1.84	80.0414634146342	Norway	Norway	Norway	3
3.321	65.5865853658537	Nepal	Nepal	Nepal	3
1.96	79.8512195121951	New Zealand	New Zealand	New Zealand	3
2.678	73.5847073170732	Oman	Oman	Oman	3
2.635	75.1244878048781	Panama	Panama	Panama	3
2.691	72.4666097560976	Peru	Peru	Peru	3
2.245	73.998756097561	French Polynesia	French Polynesia	French Polynesia	3
4.227	60.5666097560976	Papua New Guinea	Papua New Guinea	Papua New Guinea	3
3.486	67.4471463414634	Philippines	Philippines	Philippines	3
3.786	64.1046829268293	Pakistan	Pakistan	Pakistan	3
1.24	74.9951219512195	Poland	Poland	Poland	3
1.7702	78.2960975609756	Puerto Rico	Puerto Rico	Puerto Rico	3
4.82	71.7492682926829	West Bank and Gaza	West Bank and Gaza	West Bank and Gaza	3
1.4	78.0707317073171	Portugal	Portugal	Portugal	3
3.268	71.2526585365854	Paraguay	Paraguay	Paraguay	3
2.7	77.2476829268293	Qatar	Qatar	Qatar	3
1.32	71.8788951219512	Romania	Romania	Romania	3
1.45	72.6341463414634	Serbia	Serbia	Serbia	3
1.29	65.47	Russian Federation	Russian Federation	Russian Federation	3
5.497	52.2476341463415	Rwanda	Rwanda	Rwanda	3
3.237	72.6647804878049	Saudi Arabia	Saudi Arabia	Saudi Arabia	3
4.503	65.4876585365854	Solomon Islands	Solomon Islands	Solomon Islands	3
2.2	72.1317073170732	Seychelles	Seychelles	Seychelles	3
4.869	59.548243902439	Sudan	Sudan	Sudan	3
1.77	80.5463414634146	Sweden	Sweden	Sweden	3
1.26	79.990243902439	Singapore	Singapore	Singapore	3
1.26	77.6121951219512	Slovenia	Slovenia	Slovenia	3
1.25	73.9048780487805	Slovak Republic	Slovak Republic	Slovak Republic	3
5.404	44.260243902439	Sierra Leone	Sierra Leone	Sierra Leone	3
5.191	57.3493414634146	Senegal	Senegal	Senegal	3
6.459	49.8668780487805	Somalia	Somalia	Somalia	3
2.503	68.8470487804878	Suriname	Suriname	Suriname	3
4.09	63.2062682926829	Sao Tome and Principe	Sao Tome and Principe	Sao Tome and Principe	3
2.435	70.6988048780488	El Salvador	El Salvador	El Salvador	3
3.23	74.9284146341464	Syrian Arab Republic	Syrian Arab Republic	Syrian Arab Republic	3
3.784	45.8601951219512	Swaziland	Swaziland	Swaziland	3
6.401	48.0588536585366	Chad	Chad	Chad	3
4.559	55.304	Togo	Togo	Togo	3
1.654	73.1887804878049	Thailand	Thailand	Thailand	3
3.612	65.6078536585366	Tajikistan	Tajikistan	Tajikistan	3
6.332	59.6383414634146	Timor-Leste	Timor-Leste	Timor-Leste	3
2.617	64.4383170731707	Turkmenistan	Turkmenistan	Turkmenistan	3
2.04	73.5024390243903	Tunisia	Tunisia	Tunisia	3
4.144	71.4596585365854	Tonga	Tonga	Tonga	3
2.175	72.0778536585366	Turkey	Turkey	Turkey	3
1.616	68.6135121951219	Trinidad and Tobago	Trinidad and Tobago	Trinidad and Tobago	3
5.618	53.3469268292683	Tanzania	Tanzania	Tanzania	3
1.2	67.9568292682927	Ukraine	Ukraine	Ukraine	3
6.584	50.1239268292683	Uganda	Uganda	Uganda	3
2.054	77.3390243902439	United States	United States	United States	3
2.04	75.6092682926829	Uruguay	Uruguay	Uruguay	3
2.36	67.2225853658537	Uzbekistan	Uzbekistan	Uzbekistan	3
2.171	71.1057804878049	St. Vincent and the Grenadines	St. Vincent and the Grenadines	St. Vincent and the Grenadines	3
2.65	73.1726829268293	Venezuela, RB	Venezuela, RB	Venezuela, RB	3
2.1115	78.5248780487805	Virgin Islands (U.S.)	Virgin Islands (U.S.)	Virgin Islands (U.S.)	3
1.897	73.6997317073171	Vietnam	Vietnam	Vietnam	3
4.147	69.3209024390244	Vanuatu	Vanuatu	Vanuatu	3
4.203	71.0157073170732	Samoa	Samoa	Samoa	3
5.757	62.6493170731707	Yemen, Rep.	Yemen, Rep.	Yemen, Rep.	3
2.676	51.0596829268293	South Africa	South Africa	South Africa	3
6.135	44.3843658536585	Zambia	Zambia	Zambia	3
3.606	43.8615853658537	Zimbabwe	Zimbabwe	Zimbabwe	3
