x	y	label	key	showSelected1	PANEL
4.973	70.9336341463415	United Arab Emirates	United Arab Emirates	United Arab Emirates	3
7.871	41.0848780487805	Afghanistan	Afghanistan	Afghanistan	3
3.747	71.6373658536586	Albania	Albania	Albania	3
2.519	69.0312195121951	Armenia	Armenia	Armenia	3
7.206	40.8905609756098	Angola	Angola	Angola	3
3.073	70.7537073170732	Argentina	Argentina	Argentina	3
1.47	74.2229268292683	Austria	Austria	Austria	3
1.868	75.8707317073171	Australia	Australia	Australia	3
2.32	73.1793658536585	Aruba	Aruba	Aruba	3
2.9	65.5413414634147	Azerbaijan	Azerbaijan	Azerbaijan	3
1.925	71.6509268292683	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	3
1.806	73.6034634146341	Barbados	Barbados	Barbados	3
5.328	57.4232195121951	Bangladesh	Bangladesh	Bangladesh	3
1.54	74.7317073170732	Belgium	Belgium	Belgium	3
6.996	48.1284390243902	Burkina Faso	Burkina Faso	Burkina Faso	3
1.99	71.7307317073171	Bulgaria	Bulgaria	Bulgaria	3
4.249	71.7397073170732	Bahrain	Bahrain	Bahrain	3
6.485	48.0869512195122	Burundi	Burundi	Burundi	3
6.942	47.0637804878049	Benin	Benin	Benin	3
3.755	72.5384390243903	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	3
5.074	56.3630731707317	Bolivia	Bolivia	Bolivia	3
3.308	64.8164878048781	Brazil	Brazil	Brazil	3
2.789	69.2039024390244	Bahamas, The	Bahamas, The	Bahamas, The	3
6.225	49.9257073170732	Bhutan	Bhutan	Bhutan	3
5.393	63.3241951219512	Botswana	Botswana	Botswana	3
2.09	71.549512195122	Belarus	Belarus	Belarus	3
4.886	71.7636097560976	Belize	Belize	Belize	3
1.675	76.44	Canada	Canada	Canada	3
6.907	46.4681707317073	Congo, Dem. Rep.	Congo, Dem. Rep.	Congo, Dem. Rep.	3
5.927	49.7393170731707	Central African Republic	Central African Republic	Central African Republic	3
5.684	57.101756097561	Congo, Rep.	Congo, Rep.	Congo, Rep.	3
1.52	76.8990243902439	Switzerland	Switzerland	Switzerland	3
6.834	53.1439756097561	Cote d'Ivoire	Cote d'Ivoire	Cote d'Ivoire	3
2.656	72.2789512195122	Chile	Chile	Chile	3
6.22	53.054	Cameroon	Cameroon	Cameroon	3
2.629	68.5594878048781	China	China	China	3
3.347	67.7796341463415	Colombia	Colombia	Colombia	3
3.427	74.8857804878049	Costa Rica	Costa Rica	Costa Rica	3
1.836	74.3513414634146	Cuba	Cuba	Cuba	3
5.784	63.1733170731707	Cape Verde	Cape Verde	Cape Verde	3
2.456	75.8459268292683	Cyprus	Cyprus	Cyprus	3
1.94	70.9973170731707	Czech Republic	Czech Republic	Czech Republic	3
1.43	74.4533170731707	Germany	Germany	Germany	3
6.481	50.328	Djibouti	Djibouti	Djibouti	3
1.48	74.579756097561	Denmark	Denmark	Denmark	3
3.783	65.6355365853659	Dominican Republic	Dominican Republic	Dominican Republic	3
5.686	64.5879512195122	Algeria	Algeria	Algeria	3
4.201	66.6697804878049	Ecuador	Ecuador	Ecuador	3
2.17	70.0853658536585	Estonia	Estonia	Estonia	3
4.947	59.571	Egypt, Arab Rep.	Egypt, Arab Rep.	Egypt, Arab Rep.	3
6.386	45.4498048780488	Eritrea	Eritrea	Eritrea	3
