x	y	label	key	showSelected1	PANEL
5.744	67.291243902439	United Arab Emirates	United Arab Emirates	United Arab Emirates	3
7.701	38.1062926829268	Afghanistan	Afghanistan	Afghanistan	3
4.247	68.8343414634146	Albania	Albania	Albania	3
2.555	70.5364146341463	Armenia	Armenia	Armenia	3
7.189	39.5854146341463	Angola	Angola	Angola	3
3.391	68.5840487804878	Argentina	Argentina	Argentina	3
1.641	71.8953658536585	Austria	Austria	Austria	3
2.007	73.3443902439024	Australia	Australia	Australia	3
2.446	71.3777073170732	Aruba	Aruba	Aruba	3
3.676	64.9532195121951	Azerbaijan	Azerbaijan	Azerbaijan	3
2.267	69.4529268292683	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	3
2.198	71.0482682926829	Barbados	Barbados	Barbados	3
6.695	49.5304146341463	Bangladesh	Bangladesh	Bangladesh	3
1.705	72.7739024390244	Belgium	Belgium	Belgium	3
6.98	44.7462195121951	Burkina Faso	Burkina Faso	Burkina Faso	3
2.2	70.8160975609756	Bulgaria	Bulgaria	Bulgaria	3
5.283	68.5089024390244	Bahrain	Bahrain	Bahrain	3
6.79	45.6289024390244	Burundi	Burundi	Burundi	3
6.984	44.0172926829268	Benin	Benin	Benin	3
4.884	69.7221219512195	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	3
5.899	49.6480731707317	Bolivia	Bolivia	Bolivia	3
4.339	61.2885853658537	Brazil	Brazil	Brazil	3
3.062	67.0490243902439	Bahamas, The	Bahamas, The	Bahamas, The	3
6.668	44.4570487804878	Bhutan	Bhutan	Bhutan	3
6.399	58.8030975609756	Botswana	Botswana	Botswana	3
2.08	70.6220243902439	Belarus	Belarus	Belarus	3
6.195	69.0681951219512	Belize	Belize	Belize	3
1.782	74.2156097560976	Canada	Canada	Canada	3
6.443	45.4160731707317	Congo, Dem. Rep.	Congo, Dem. Rep.	Congo, Dem. Rep.	3
5.952	47.2112195121951	Central African Republic	Central African Republic	Central African Republic	3
6.301	55.5117073170732	Congo, Rep.	Congo, Rep.	Congo, Rep.	3
1.521	75.2380487804878	Switzerland	Switzerland	Switzerland	3
7.84	49.4540243902439	Cote d'Ivoire	Cote d'Ivoire	Cote d'Ivoire	3
2.887	66.9663170731707	Chile	Chile	Chile	3
6.404	49.7883414634146	Cameroon	Cameroon	Cameroon	3
3.144	66.2510731707317	China	China	China	3
4.372	63.7223902439024	Colombia	Colombia	Colombia	3
3.784	70.7754634146341	Costa Rica	Costa Rica	Costa Rica	3
2.332	72.7066341463415	Cuba	Cuba	Cuba	3
6.645	57.9487804878049	Cape Verde	Cape Verde	Cape Verde	3
2.31	74.142	Cyprus	Cyprus	Cyprus	3
2.34	70.5734146341463	Czech Republic	Czech Republic	Czech Republic	3
1.4	71.9618048780488	Germany	Germany	Germany	3
6.841	46.3633902439024	Djibouti	Djibouti	Djibouti	3
1.66	74.6324390243903	Denmark	Denmark	Denmark	3
4.848	61.8746097560976	Dominican Republic	Dominican Republic	Dominican Republic	3
7.22	57.5654878048781	Algeria	Algeria	Algeria	3
5.466	61.1363902439024	Ecuador	Ecuador	Ecuador	3
2.08	69.4014390243903	Estonia	Estonia	Estonia	3
5.507	54.3540975609756	Egypt, Arab Rep.	Egypt, Arab Rep.	Egypt, Arab Rep.	3
6.5	44.3363658536585	Eritrea	Eritrea	Eritrea	3
2.649	74.1319512195122	Spain	Spain	Spain	3
6.771	44.3381463414634	Ethiopia	Ethiopia	Ethiopia	3
1.69	72.350243902439	Finland	Finland	Finland	3
3.992	62.1290487804878	Fiji	Fiji	Fiji	3
6.49	64.5675853658537	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	3
1.94	73.3512195121951	France	France	France	3
5.095	52.3379268292683	Gabon	Gabon	Gabon	3
1.69	73.2243902439024	United Kingdom	United Kingdom	United Kingdom	3
4.337	64.7744878048781	Grenada	Grenada	Grenada	3
2.419	69.122243902439	Georgia	Georgia	Georgia	3
6.721	52.05	Ghana	Ghana	Ghana	3
6.333	44.9092926829268	Gambia, The	Gambia, The	Gambia, The	3
6.908	37.3077317073171	Guinea	Guinea	Guinea	3
5.682	41.8530975609756	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea	3
2.266	73.5717073170732	Greece	Greece	Greece	3
6.204	56.0808048780488	Guatemala	Guatemala	Guatemala	3
3.561	68.4544390243902	Guam	Guam	Guam	3
6.463	38.9472926829268	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau	3
4.02	58.6838048780488	Guyana	Guyana	Guyana	3
2.376	73.319512195122	Hong Kong SAR, China	Hong Kong SAR, China	Hong Kong SAR, China	3
6.649	57.1379512195122	Honduras	Honduras	Honduras	3
2.005	70.7443902439024	Croatia	Croatia	Croatia	3
5.779	49.6458292682927	Haiti	Haiti	Haiti	3
2.15	69.8480487804878	Hungary	Hungary	Hungary	3
4.806	56.0097804878049	Indonesia	Indonesia	Indonesia	3
3.269	71.9000487804878	Ireland	Ireland	Ireland	3
3.41	72.9585365853659	Israel	Israel	Israel	3
4.922	53.8482195121951	India	India	India	3
6.832	60.36	Iraq	Iraq	Iraq	3
6.282	55.3815609756098	Iran, Islamic Rep.	Iran, Islamic Rep.	Iran, Islamic Rep.	3
2.319	76.3736585365854	Iceland	Iceland	Iceland	3
1.975	73.3646341463415	Italy	Italy	Italy	3
1.546	72.685243902439	Channel Islands	Channel Islands	Channel Islands	3
4.115	69.7953414634146	Jamaica	Jamaica	Jamaica	3
7.441	65.5008536585366	Jordan	Jordan	Jordan	3
1.8	75.8982926829268	Japan	Japan	Japan	3
7.695	56.1208048780488	Kenya	Kenya	Kenya	3
4.15	62.0095853658537	Kyrgyz Republic	Kyrgyz Republic	Kyrgyz Republic	3
4.915	32.8409024390244	Cambodia	Cambodia	Cambodia	3
7.084	50.7775609756098	Comoros	Comoros	Comoros	3
2.77	66.362487804878	Korea, Dem. Rep.	Korea, Dem. Rep.	Korea, Dem. Rep.	3
3.02	64.6475609756098	Korea, Rep.	Korea, Rep.	Korea, Rep.	3
6.048	69.4926341463415	Kuwait	Kuwait	Kuwait	3
3.106	63.8522926829268	Kazakhstan	Kazakhstan	Kazakhstan	3
6.139	47.8056585365854	Lao PDR	Lao PDR	Lao PDR	3
4.359	66.1184634146341	Lebanon	Lebanon	Lebanon	3
5.216	67.2688292682927	St. Lucia	St. Lucia	St. Lucia	3
