x	y	label	key	showSelected1	PANEL
5.873	66.7605853658537	United Arab Emirates	United Arab Emirates	United Arab Emirates	3
7.695	37.6909756097561	Afghanistan	Afghanistan	Afghanistan	3
4.33	68.5777073170732	Albania	Albania	Albania	3
2.646	70.5234634146342	Armenia	Armenia	Armenia	3
7.186	39.305	Angola	Angola	Angola	3
3.366	68.2918292682927	Argentina	Argentina	Argentina	3
1.698	71.5512195121951	Austria	Austria	Austria	3
2.06	73.0146341463415	Australia	Australia	Australia	3
2.472	71.0808292682927	Aruba	Aruba	Aruba	3
3.814	65.0822926829268	Azerbaijan	Azerbaijan	Azerbaijan	3
2.336	69.0719024390244	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	3
2.288	70.7031951219512	Barbados	Barbados	Barbados	3
6.771	46.4450975609756	Bangladesh	Bangladesh	Bangladesh	3
1.725	72.119756097561	Belgium	Belgium	Belgium	3
6.927	44.1902682926829	Burkina Faso	Burkina Faso	Burkina Faso	3
2.24	71.3948780487805	Bulgaria	Bulgaria	Bulgaria	3
5.414	67.9806585365854	Bahrain	Bahrain	Bahrain	3
6.813	45.2102926829268	Burundi	Burundi	Burundi	3
6.959	43.5434146341464	Benin	Benin	Benin	3
5.132	69.3760975609756	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	3
6.043	48.9148536585366	Bolivia	Bolivia	Bolivia	3
4.418	60.8866585365854	Brazil	Brazil	Brazil	3
3.139	66.8890731707317	Bahamas, The	Bahamas, The	Bahamas, The	3
6.685	43.8425365853659	Bhutan	Bhutan	Bhutan	3
6.44	58.186756097561	Botswana	Botswana	Botswana	3
2.12	70.7385853658537	Belarus	Belarus	Belarus	3
6.25	68.6743658536585	Belize	Belize	Belize	3
1.796	73.8560975609756	Canada	Canada	Canada	3
6.403	45.2845121951219	Congo, Dem. Rep.	Congo, Dem. Rep.	Congo, Dem. Rep.	3
5.951	46.5462926829268	Central African Republic	Central African Republic	Central African Republic	3
6.318	55.2491951219512	Congo, Rep.	Congo, Rep.	Congo, Rep.	3
1.531	74.7853658536585	Switzerland	Switzerland	Switzerland	3
7.886	48.720756097561	Cote d'Ivoire	Cote d'Ivoire	Cote d'Ivoire	3
3.013	66.2067317073171	Chile	Chile	Chile	3
6.387	49.2758048780488	Cameroon	Cameroon	Cameroon	3
3.439	65.9844390243903	China	China	China	3
4.497	63.1896097560976	Colombia	Colombia	Colombia	3
3.864	70.1623658536585	Costa Rica	Costa Rica	Costa Rica	3
2.573	72.345487804878	Cuba	Cuba	Cuba	3
6.714	57.2783170731707	Cape Verde	Cape Verde	Cape Verde	3
2.323	73.929512195122	Cyprus	Cyprus	Cyprus	3
2.39	70.5326829268293	Czech Republic	Czech Republic	Czech Republic	3
1.45	71.6664634146342	Germany	Germany	Germany	3
6.909	45.8856585365854	Djibouti	Djibouti	Djibouti	3
1.747	73.739756097561	Denmark	Denmark	Denmark	3
5.014	61.4673658536585	Dominican Republic	Dominican Republic	Dominican Republic	3
7.284	56.8833902439024	Algeria	Algeria	Algeria	3
5.594	60.5871951219512	Ecuador	Ecuador	Ecuador	3
2.09	69.5699756097561	Estonia	Estonia	Estonia	3
5.545	53.7532682926829	Egypt, Arab Rep.	Egypt, Arab Rep.	Egypt, Arab Rep.	3
6.496	44.4174634146342	Eritrea	Eritrea	Eritrea	3
2.786	73.6426829268293	Spain	Spain	Spain	3
6.766	44.3290487804878	Ethiopia	Ethiopia	Ethiopia	3
1.72	71.8129268292683	Finland	Finland	Finland	3
4.018	61.8309268292683	Fiji	Fiji	Fiji	3
6.586	64.2395853658537	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	3
2.01	73.1024390243903	France	France	France	3
5.062	51.5149268292683	Gabon	Gabon	Gabon	3
1.74	72.7756097560976	United Kingdom	United Kingdom	United Kingdom	3
4.385	64.6989024390244	Grenada	Grenada	Grenada	3
2.461	68.9301463414634	Georgia	Georgia	Georgia	3
6.771	51.6409756097561	Ghana	Ghana	Ghana	3
6.316	44.016512195122	Gambia, The	Gambia, The	Gambia, The	3
6.895	36.7919512195122	Guinea	Guinea	Guinea	3
5.676	41.5477804878049	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea	3
2.385	73.2956585365854	Greece	Greece	Greece	3
6.203	55.652243902439	Guatemala	Guatemala	Guatemala	3
3.681	68.1224146341463	Guam	Guam	Guam	3
6.662	38.6502926829268	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau	3
4.193	58.3825365853659	Guyana	Guyana	Guyana	3
2.48	72.819512195122	Hong Kong SAR, China	Hong Kong SAR, China	Hong Kong SAR, China	3
6.749	56.3982682926829	Honduras	Honduras	Honduras	3
1.996	70.4553658536585	Croatia	Croatia	Croatia	3
5.699	49.252	Haiti	Haiti	Haiti	3
2.23	69.5731707317073	Hungary	Hungary	Hungary	3
4.927	55.4574146341463	Indonesia	Indonesia	Indonesia	3
3.312	71.7128780487805	Ireland	Ireland	Ireland	3
3.482	72.9560975609756	Israel	Israel	Israel	3
4.999	53.2365853658537	India	India	India	3
6.914	60.7581463414634	Iraq	Iraq	Iraq	3
6.23	55.5519512195122	Iran, Islamic Rep.	Iran, Islamic Rep.	Iran, Islamic Rep.	3
2.529	76.9721951219512	Iceland	Iceland	Iceland	3
2.108	72.9919512195122	Italy	Italy	Italy	3
1.596	72.4939024390244	Channel Islands	Channel Islands	Channel Islands	3
4.286	69.572512195122	Jamaica	Jamaica	Jamaica	3
7.517	64.9226097560976	Jordan	Jordan	Jordan	3
1.85	75.4568292682927	Japan	Japan	Japan	3
7.769	55.5726829268293	Kenya	Kenya	Kenya	3
