size	colour	x	y	key	clickSelects	showSelected2	PANEL	fill
2.65713058553469	#00C094	4.388	72.1435365853659	United Arab Emirates	United Arab Emirates	Middle East & North Africa	3	#00C094
3.68052862623197	#A58AFF	7.96	42.3293658536585	Afghanistan	Afghanistan	South Asia	3	#A58AFF
2.90952543283026	#C49A00	3.219	71.6454390243903	Albania	Albania	Europe & Central Asia	3	#C49A00
2.92239601945949	#C49A00	2.538	67.757243902439	Armenia	Armenia	Europe & Central Asia	3	#C49A00
3.57713168214895	#FB61D7	7.165	41.1414146341463	Angola	Angola	Sub-Saharan Africa	3	#FB61D7
4.80367890076431	#53B400	2.989	71.4982926829268	Argentina	Argentina	Latin America & Caribbean	3	#53B400
3.3590860216076	#C49A00	1.45	75.53	Austria	Austria	Europe & Central Asia	3	#C49A00
4.02729354408835	#F8766D	1.902	76.9946341463415	Australia	Australia	East Asia & Pacific	3	#F8766D
2.10650638707085	#53B400	2.249	73.3899756097561	Aruba	Aruba	Latin America & Caribbean	3	#53B400
3.31226734956712	#C49A00	2.74	64.7463658536585	Azerbaijan	Azerbaijan	Europe & Central Asia	3	#C49A00
3.04282403478702	#C49A00	1.708	67.4668536585366	Bosnia and Herzegovina	Bosnia and Herzegovina	Europe & Central Asia	3	#C49A00
2.24264364686774	#53B400	1.748	74.4172682926829	Barbados	Barbados	Latin America & Caribbean	3	#53B400
7.08741674550383	#A58AFF	4.538	59.4711463414634	Bangladesh	Bangladesh	South Asia	3	#A58AFF
3.54887302723227	#C49A00	1.62	76.0519512195122	Belgium	Belgium	Europe & Central Asia	3	#C49A00
3.45611452305416	#FB61D7	6.844	48.4530487804878	Burkina Faso	Burkina Faso	Sub-Saharan Africa	3	#FB61D7
3.44841758036164	#C49A00	1.81	71.6414634146342	Bulgaria	Bulgaria	Europe & Central Asia	3	#C49A00
2.34045629899435	#00C094	3.709	72.4649512195122	Bahrain	Bahrain	Middle East & North Africa	3	#00C094
3.16088891007075	#FB61D7	6.505	46.2271463414634	Burundi	Burundi	Sub-Saharan Africa	3	#FB61D7
3.09632260503612	#FB61D7	6.744	48.6485365853659	Benin	Benin	Sub-Saharan Africa	3	#FB61D7
2.24144508701601	#F8766D	3.532	73.6536585365854	Brunei Darussalam	Brunei Darussalam	East Asia & Pacific	3	#F8766D
3.2783087014399	#53B400	4.913	58.7780731707317	Bolivia	Bolivia	Latin America & Caribbean	3	#53B400
8.00576539086674	#53B400	2.809	66.3407317073171	Brazil	Brazil	Latin America & Caribbean	3	#53B400
2.24114988909431	#53B400	2.639	69.4370487804878	Bahamas, The	Bahamas, The	Latin America & Caribbean	3	#53B400
2.35426383926739	#A58AFF	5.753	52.5896341463415	Bhutan	Bhutan	South Asia	3	#A58AFF
2.5744178836762	#FB61D7	4.698	64.0171707317073	Botswana	Botswana	Sub-Saharan Africa	3	#FB61D7
3.56602349216874	#C49A00	1.91	70.8365853658537	Belarus	Belarus	Europe & Central Asia	3	#C49A00
2.20389298021498	#53B400	4.508	72.4868048780488	Belize	Belize	Latin America & Caribbean	3	#53B400
4.58754827827495	#00B6EB	1.83	77.3770731707317	Canada	Canada	North America	3	#00B6EB
4.90027401002522	#FB61D7	7.084	46.8400731707317	Congo, Dem. Rep.	Congo, Dem. Rep.	Sub-Saharan Africa	3	#FB61D7
2.8357639587359	#FB61D7	5.78	48.8288780487805	Central African Republic	Central African Republic	Sub-Saharan Africa	3	#FB61D7
2.75554953711039	#FB61D7	5.358	56.2465609756098	Congo, Rep.	Congo, Rep.	Sub-Saharan Africa	3	#FB61D7
3.27088321199108	#C49A00	1.59	77.2424390243902	Switzerland	Switzerland	Europe & Central Asia	3	#C49A00
3.70788985072133	#FB61D7	6.257	52.6441463414634	Cote d'Ivoire	Cote d'Ivoire	Sub-Saharan Africa	3	#FB61D7
3.78370160947872	#53B400	2.624	73.6035609756098	Chile	Chile	Latin America & Caribbean	3	#53B400
3.70467964897517	#FB61D7	5.923	53.2530975609756	Cameroon	Cameroon	Sub-Saharan Africa	3	#FB61D7
18.5418752456828	#F8766D	2.336	69.4597317073171	China	China	East Asia & Pacific	3	#F8766D
4.83284806996237	#53B400	3.104	68.3055365853658	Colombia	Colombia	Latin America & Caribbean	3	#53B400
2.85933114908439	#53B400	3.175	75.747	Costa Rica	Costa Rica	Latin America & Caribbean	3	#53B400
3.59740545520959	#53B400	1.752	74.4598048780488	Cuba	Cuba	Latin America & Caribbean	3	#53B400
2.28496145426286	#FB61D7	5.307	65.0802195121951	Cape Verde	Cape Verde	Sub-Saharan Africa	3	#FB61D7
2.42562306507719	#C49A00	2.411	76.5047073170732	Cyprus	Cyprus	Europe & Central Asia	3	#C49A00
3.57709431201419	#C49A00	1.893	71.3839024390244	Czech Republic	Czech Republic	Europe & Central Asia	3	#C49A00
6.37535821079931	#C49A00	1.45	75.3161219512195	Germany	Germany	Europe & Central Asia	3	#C49A00
2.3722424579299	#00C094	6.166	51.3663170731707	Djibouti	Djibouti	Middle East & North Africa	3	#00C094
3.11157111337427	#C49A00	1.67	74.8053658536585	Denmark	Denmark	Europe & Central Asia	3	#C49A00
3.32015399882734	#53B400	3.466	67.7041951219512	Dominican Republic	Dominican Republic	Latin America & Caribbean	3	#53B400
4.51425255005174	#00C094	4.713	67.0717804878049	Algeria	Algeria	Middle East & North Africa	3	#00C094
3.56098147558266	#53B400	3.67	68.8568780487805	Ecuador	Ecuador	Latin America & Caribbean	3	#53B400
2.61205674728669	#C49A00	2.04	69.4756097560976	Estonia	Estonia	Europe & Central Asia	3	#C49A00
5.68460984681846	#00C094	4.35	62.0128292682927	Egypt, Arab Rep.	Egypt, Arab Rep.	Middle East & North Africa	3	#00C094
2.88612458224803	#FB61D7	6.215	48.2335365853659	Eritrea	Eritrea	Sub-Saharan Africa	3	#FB61D7
5.05962284535018	#C49A00	1.33	76.8375609756098	Spain	Spain	Europe & Central Asia	3	#C49A00
5.40251498445379	#FB61D7	7.078	47.0453902439024	Ethiopia	Ethiopia	Sub-Saharan Africa	3	#FB61D7
3.09468993790965	#C49A00	1.78	74.8131707317073	Finland	Finland	Europe & Central Asia	3	#C49A00
2.41464381893926	#F8766D	3.398	65.5708536585366	Fiji	Fiji	East Asia & Pacific	3	#F8766D
2.13994088262385	#F8766D	4.958	66.1975853658537	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	East Asia & Pacific	3	#F8766D
5.75179273920159	#C49A00	1.77	76.6	France	France	Europe & Central Asia	3	#C49A00
2.47388428714621	#FB61D7	5.178	61.2891219512195	Gabon	Gabon	Sub-Saharan Africa	3	#FB61D7
5.71428866270135	#C49A00	1.83	75.8804878048781	United Kingdom	United Kingdom	Europe & Central Asia	3	#C49A00
2.13990212057968	#53B400	3.842	68.9273658536586	Grenada	Grenada	Latin America & Caribbean	3	#53B400
3.07419216929701	#C49A00	2.18	70.2478780487805	Georgia	Georgia	Europe & Central Asia	3	#C49A00
