x	y	label	key	showSelected1	PANEL
6.738	60.5826829268293	United Arab Emirates	United Arab Emirates	United Arab Emirates	3
7.7	34.2230731707317	Afghanistan	Afghanistan	Afghanistan	3
5.083	66.5164390243903	Albania	Albania	Albania	3
3.447	69.2264146341464	Armenia	Armenia	Armenia	3
7.375	36.2011951219512	Angola	Angola	Angola	3
3.049	66.0722195121951	Argentina	Argentina	Argentina	3
2.591	70.0575609756098	Austria	Austria	Austria	3
2.888	70.9190243902439	Australia	Australia	Australia	3
3.226	68.3771463414634	Aruba	Aruba	Aruba	3
4.901	64.0567073170732	Azerbaijan	Azerbaijan	Azerbaijan	3
3.114	64.9074146341463	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	3
3.46	67.8174634146341	Barbados	Barbados	Barbados	3
6.93	46.7816097560976	Bangladesh	Bangladesh	Bangladesh	3
2.313	70.6931707317073	Belgium	Belgium	Belgium	3
6.563	39.856756097561	Burkina Faso	Burkina Faso	Burkina Faso	3
2.27	71.2251219512195	Bulgaria	Bulgaria	Bulgaria	3
6.86	62.0038536585366	Bahrain	Bahrain	Bahrain	3
6.801	43.4539756097561	Burundi	Burundi	Burundi	3
6.671	38.5196585365854	Benin	Benin	Benin	3
5.742	66.2588048780488	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	3
6.587	45.1181707317073	Bolivia	Bolivia	Bolivia	3
5.326	57.8137317073171	Brazil	Brazil	Brazil	3
3.641	65.8051219512195	Bahamas, The	Bahamas, The	Bahamas, The	3
6.67	39.6885609756098	Bhutan	Bhutan	Bhutan	3
6.686	53.4566341463415	Botswana	Botswana	Botswana	3
2.22	70.0934634146341	Belarus	Belarus	Belarus	3
6.337	65.0579756097561	Belize	Belize	Belize	3
2.386	72.3534146341463	Canada	Canada	Canada	3
6.161	43.1419512195122	Congo, Dem. Rep.	Congo, Dem. Rep.	Congo, Dem. Rep.	3
5.953	40.5182682926829	Central African Republic	Central African Republic	Central African Republic	3
6.207	52.7002682926829	Congo, Rep.	Congo, Rep.	Congo, Rep.	3
2.287	72.590243902439	Switzerland	Switzerland	Switzerland	3
7.849	42.5785365853659	Cote d'Ivoire	Cote d'Ivoire	Cote d'Ivoire	3
4.392	60.9709512195122	Chile	Chile	Chile	3
6.126	45.0845609756098	Cameroon	Cameroon	Cameroon	3
5.841	59.4668536585366	China	China	China	3
6.05	60.1686585365854	Colombia	Colombia	Colombia	3
5.657	65.872243902439	Costa Rica	Costa Rica	Costa Rica	3
4.312	68.6170487804878	Cuba	Cuba	Cuba	3
6.97	51.1940243902439	Cape Verde	Cape Verde	Cape Verde	3
2.779	72.0042195121951	Cyprus	Cyprus	Cyprus	3
1.84	69.8407317073171	Czech Republic	Czech Republic	Czech Republic	3
2.38	70.5928780487805	Germany	Germany	Germany	3
7.565	42.3250975609756	Djibouti	Djibouti	Djibouti	3
2.117	73.1214634146342	Denmark	Denmark	Denmark	3
6.562	57.2300487804878	Dominican Republic	Dominican Republic	Dominican Republic	3
7.394	51.6895853658537	Algeria	Algeria	Algeria	3
6.46	56.9821219512195	Ecuador	Ecuador	Ecuador	3
2.03	69.9672926829268	Estonia	Estonia	Estonia	3
6.141	49.4891463414634	Egypt, Arab Rep.	Egypt, Arab Rep.	Egypt, Arab Rep.	3
6.671	42.4864634146342	Eritrea	Eritrea	Eritrea	3
2.87	71.5378048780488	Spain	Spain	Spain	3
6.863	42.3342195121951	Ethiopia	Ethiopia	Ethiopia	3
2.068	69.6163414634146	Finland	Finland	Finland	3
4.892	59.1775365853659	Fiji	Fiji	Fiji	3
6.924	60.7975853658537	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	3
2.69	71.309756097561	France	France	France	3
4.552	44.9199268292683	Gabon	Gabon	Gabon	3
2.604	71.7243902439025	United Kingdom	United Kingdom	United Kingdom	3
4.835	63.9164390243903	Grenada	Grenada	Grenada	3
2.637	66.5167073170732	Georgia	Georgia	Georgia	3
6.957	48.161512195122	Ghana	Ghana	Ghana	3
5.991	36.5429756097561	Gambia, The	Gambia, The	Gambia, The	3
6.805	33.3252682926829	Guinea	Guinea	Guinea	3
5.658	39.1364390243902	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea	3
2.559	71.146512195122	Greece	Greece	Greece	3
6.288	50.5709512195122	Guatemala	Guatemala	Guatemala	3
4.716	65.0141463414634	Guam	Guam	Guam	3
5.296	36.6718292682927	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau	3
5.951	55.337243902439	Guyana	Guyana	Guyana	3
3.722	70.720243902439	Hong Kong SAR, China	Hong Kong SAR, China	Hong Kong SAR, China	3
7.383	51.2782926829268	Honduras	Honduras	Honduras	3
2.068	68.4373658536585	Croatia	Croatia	Croatia	3
5.937	46.2898536585366	Haiti	Haiti	Haiti	3
2.06	69.230243902439	Hungary	Hungary	Hungary	3
5.556	50.5468536585366	Indonesia	Indonesia	Indonesia	3
3.778	70.8330731707317	Ireland	Ireland	Ireland	3
3.786	71.0565853658537	Israel	Israel	Israel	3
5.643	47.8195365853659	India	India	India	3
7.362	56.3164390243902	Iraq	Iraq	Iraq	3
6.636	50.0688292682927	Iran, Islamic Rep.	Iran, Islamic Rep.	Iran, Islamic Rep.	3
3.061	74.0058536585366	Iceland	Iceland	Iceland	3
2.493	70.78	Italy	Italy	Italy	3
2.318	71.5359756097561	Channel Islands	Channel Islands	Channel Islands	3
5.722	67.6063414634147	Jamaica	Jamaica	Jamaica	3
8.004	59.5006097560976	Jordan	Jordan	Jordan	3
2.13	71.6112195121951	Japan	Japan	Japan	3
8.117	51.0918536585366	Kenya	Kenya	Kenya	3
5.034	59.5143414634146	Kyrgyz Republic	Kyrgyz Republic	Kyrgyz Republic	3
6.155	45.0818536585366	Cambodia	Cambodia	Cambodia	3
7.055	46.7409756097561	Comoros	Comoros	Comoros	3
4.054	60.0199024390244	Korea, Dem. Rep.	Korea, Dem. Rep.	Korea, Dem. Rep.	3
4.725	59.4276829268293	Korea, Rep.	Korea, Rep.	Korea, Rep.	3
7.383	65.9358048780488	Kuwait	Kuwait	Kuwait	3
3.683	61.5335609756098	Kazakhstan	Kazakhstan	Kazakhstan	3
5.973	45.6203902439024	Lao PDR	Lao PDR	Lao PDR	3
5.285	64.1480975609756	Lebanon	Lebanon	Lebanon	3
6.387	62.485243902439	St. Lucia	St. Lucia	St. Lucia	3
4.609	61.5010975609756	Sri Lanka	Sri Lanka	Sri Lanka	3
6.617	40.5765853658537	Liberia	Liberia	Liberia	3
5.805	48.5211707317073	Lesotho	Lesotho	Lesotho	3
2.24	71.3136585365854	Lithuania	Lithuania	Lithuania	3
2.12	69.7204390243902	Luxembourg	Luxembourg	Luxembourg	3
1.83	70.0429268292683	Latvia	Latvia	Latvia	3
7.505	50.5074634146342	Libya	Libya	Libya	3
7.112	50.5155853658537	Morocco	Morocco	Morocco	3
2.66	64.4922926829268	Moldova	Moldova	Moldova	3
2.418	67.4377317073171	Montenegro	Montenegro	Montenegro	3
7.316	43.1021219512195	Madagascar	Madagascar	Madagascar	3
3.299	65.3479512195122	Macedonia, FYR	Macedonia, FYR	Macedonia, FYR	3
