x	y	label	key	showSelected1	PANEL
5.517	68.2474634146342	United Arab Emirates	United Arab Emirates	United Arab Emirates	3
7.725	38.8618536585366	Afghanistan	Afghanistan	Afghanistan	3
4.099	69.3770731707317	Albania	Albania	Albania	3
2.421	70.6352926829268	Armenia	Armenia	Armenia	3
7.197	40.0089756097561	Angola	Angola	Angola	3
3.368	69.1794390243903	Argentina	Argentina	Argentina	3
1.6	72.2873170731708	Austria	Austria	Austria	3
1.907	74.0039024390244	Australia	Australia	Australia	3
2.408	71.9528536585366	Aruba	Aruba	Aruba	3
3.407	64.7279512195122	Azerbaijan	Azerbaijan	Azerbaijan	3
2.144	70.0324146341463	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	3
2.057	71.6823902439024	Barbados	Barbados	Barbados	3
6.497	54.0466341463415	Bangladesh	Bangladesh	Bangladesh	3
1.689	73.1936585365854	Belgium	Belgium	Belgium	3
7.053	45.8301463414634	Burkina Faso	Burkina Faso	Burkina Faso	3
2.15	71.3082926829268	Bulgaria	Bulgaria	Bulgaria	3
5.036	69.4530731707317	Bahrain	Bahrain	Bahrain	3
6.705	46.4671219512195	Burundi	Burundi	Burundi	3
7.018	44.868512195122	Benin	Benin	Benin	3
4.429	70.3926829268293	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	3
5.634	51.1849268292683	Bolivia	Bolivia	Bolivia	3
4.169	62.0954390243902	Brazil	Brazil	Brazil	3
2.99	67.4533658536586	Bahamas, The	Bahamas, The	Bahamas, The	3
6.601	45.7233902439024	Bhutan	Bhutan	Bhutan	3
6.291	59.9385609756098	Botswana	Botswana	Botswana	3
2.05	70.4017073170732	Belarus	Belarus	Belarus	3
5.992	69.805756097561	Belize	Belize	Belize	3
1.754	74.8663414634146	Canada	Canada	Canada	3
6.535	45.6846585365854	Congo, Dem. Rep.	Congo, Dem. Rep.	Congo, Dem. Rep.	3
5.954	48.3547804878049	Central African Republic	Central African Republic	Central African Republic	3
6.231	56.0052926829268	Congo, Rep.	Congo, Rep.	Congo, Rep.	3
1.505	75.4660975609756	Switzerland	Switzerland	Switzerland	3
7.701	50.8107804878049	Cote d'Ivoire	Cote d'Ivoire	Cote d'Ivoire	3
2.718	68.4757317073171	Chile	Chile	Chile	3
6.428	50.7484634146342	Cameroon	Cameroon	Cameroon	3
2.736	66.7389268292683	China	China	China	3
4.121	64.8772195121951	Colombia	Colombia	Colombia	3
3.665	71.9839756097561	Costa Rica	Costa Rica	Costa Rica	3
1.987	73.3161219512195	Cuba	Cuba	Cuba	3
6.473	59.2298292682927	Cape Verde	Cape Verde	Cape Verde	3
2.328	74.5514878048781	Cyprus	Cyprus	Cyprus	3
2.27	70.749512195122	Czech Republic	Czech Republic	Czech Republic	3
1.38	72.5423658536585	Germany	Germany	Germany	3
6.729	47.387243902439	Djibouti	Djibouti	Djibouti	3
1.602	74.2192682926829	Denmark	Denmark	Denmark	3
4.552	62.6318292682927	Dominican Republic	Dominican Republic	Dominican Republic	3
7.035	58.9140731707317	Algeria	Algeria	Algeria	3
5.198	62.3059512195122	Ecuador	Ecuador	Ecuador	3
2.009	69.1132682926829	Estonia	Estonia	Estonia	3
5.418	55.5565365853659	Egypt, Arab Rep.	Egypt, Arab Rep.	Egypt, Arab Rep.	3
6.51	44.0823414634146	Eritrea	Eritrea	Eritrea	3
2.341	74.8187804878049	Spain	Spain	Spain	3
6.807	44.093512195122	Ethiopia	Ethiopia	Ethiopia	3
1.642	73.1553658536586	Finland	Finland	Finland	3
3.941	62.7176585365854	Fiji	Fiji	Fiji	3
6.311	65.0365853658537	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	3
1.87	73.8512195121951	France	France	France	3
5.149	54.0018780487805	Gabon	Gabon	Gabon	3
1.86	73.2756097560976	United Kingdom	United Kingdom	United Kingdom	3
4.269	64.9200975609756	Grenada	Grenada	Grenada	3
2.343	69.3270487804878	Georgia	Georgia	Georgia	3
6.605	52.785512195122	Ghana	Ghana	Ghana	3
6.343	46.6738780487805	Gambia, The	Gambia, The	Gambia, The	3
6.932	38.3326585365854	Guinea	Guinea	Guinea	3
5.708	42.483	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea	3
2.261	74.1327073170732	Greece	Greece	Greece	3
6.196	56.8986585365854	Guatemala	Guatemala	Guatemala	3
